word,phonemes,label
hlače,start,L
hlače,start L,CH
hlače,start L CH,EH
hlače,start L CH EH,stop
hlepčić,start,L
hlepčić,start L,P
hlepčić,start L P,CH
hlepčić,start L P CH,IH
hlepčić,start L P CH IH,stop
hljepčić,start,P
hljepčić,start P,CH
hljepčić,start P CH,IH
hljepčić,start P CH IH,stop
hlorofil,start,L
hlorofil,start L,OH
hlorofil,start L OH,R
hlorofil,start L OH R,F
hlorofil,start L OH R F,IH
hlorofil,start L OH R F IH,L
hlorofil,start L OH R F IH L,stop
hmelj,start,M
hmelj,start M,stop
hobi,start,B
hobi,start B,IH
hobi,start B IH,stop
hobist,start,B
hobist,start B,IH
hobist,start B IH,S
hobist,start B IH S,T
hobist,start B IH S T,stop
hobotnica,start,B
hobotnica,start B,OH
hobotnica,start B OH,T
hobotnica,start B OH T,N
hobotnica,start B OH T N,IH
hobotnica,start B OH T N IH,AE
hobotnica,start B OH T N IH AE,stop
hodajući,start,D
hodajući,start D,AE
hodajući,start D AE,Y
hodajući,start D AE Y,UW
hodajući,start D AE Y UW,IH
hodajući,start D AE Y UW IH,stop
hodati,start,D
hodati,start D,AE
hodati,start D AE,T
hodati,start D AE T,IH
hodati,start D AE T IH,stop
hoditi,start,D
hoditi,start D,IH
hoditi,start D IH,T
hoditi,start D IH T,IH
hoditi,start D IH T IH,stop
hodnik,start,D
hodnik,start D,N
hodnik,start D N,IH
hodnik,start D N IH,K
hodnik,start D N IH K,stop
hodom,start,D
hodom,start D,OH
hodom,start D OH,M
hodom,start D OH M,stop
hodočasnik,start,D
hodočasnik,start D,OH
hodočasnik,start D OH,CH
hodočasnik,start D OH CH,AE
hodočasnik,start D OH CH AE,S
hodočasnik,start D OH CH AE S,N
hodočasnik,start D OH CH AE S N,IH
hodočasnik,start D OH CH AE S N IH,K
hodočasnik,start D OH CH AE S N IH K,stop
hohštapler,start,SH
hohštapler,start SH,T
hohštapler,start SH T,AE
hohštapler,start SH T AE,P
hohštapler,start SH T AE P,L
hohštapler,start SH T AE P L,EH
hohštapler,start SH T AE P L EH,R
hohštapler,start SH T AE P L EH R,stop
hokej,start,K
hokej,start K,EH
hokej,start K EH,Y
hokej,start K EH Y,stop
hokejaš,start,OH
hokejaš,start OH,K
hokejaš,start OH K,Y
hokejaš,start OH K Y,AE
hokejaš,start OH K Y AE,SH
hokejaš,start OH K Y AE SH,stop
holandija,start,OH
holandija,start OH,L
holandija,start OH L,N
holandija,start OH L N,D
holandija,start OH L N D,IH
holandija,start OH L N D IH,Y
holandija,start OH L N D IH Y,AE
holandija,start OH L N D IH Y AE,stop
holandski,start,L
holandski,start L,AE
holandski,start L AE,N
holandski,start L AE N,D
holandski,start L AE N D,S
holandski,start L AE N D S,K
holandski,start L AE N D S K,IH
holandski,start L AE N D S K IH,stop
holanđanka,start,OH
holanđanka,start OH,L
holanđanka,start OH L,N
holanđanka,start OH L N,AE
holanđanka,start OH L N AE,NG
holanđanka,start OH L N AE NG,K
holanđanka,start OH L N AE NG K,AE
holanđanka,start OH L N AE NG K AE,stop
holograf,start,OH
holograf,start OH,L
holograf,start OH L,G
holograf,start OH L G,R
holograf,start OH L G R,AE
holograf,start OH L G R AE,F
holograf,start OH L G R AE F,stop
holokaust,start,OH
holokaust,start OH,L
holokaust,start OH L,OH
holokaust,start OH L OH,K
holokaust,start OH L OH K,UW
holokaust,start OH L OH K UW,S
holokaust,start OH L OH K UW S,T
holokaust,start OH L OH K UW S T,stop
homeomorfizam,start,OH
homeomorfizam,start OH,M
homeomorfizam,start OH M,EH
homeomorfizam,start OH M EH,OH
homeomorfizam,start OH M EH OH,M
homeomorfizam,start OH M EH OH M,OH
homeomorfizam,start OH M EH OH M OH,R
homeomorfizam,start OH M EH OH M OH R,F
homeomorfizam,start OH M EH OH M OH R F,Z
homeomorfizam,start OH M EH OH M OH R F Z,AE
homeomorfizam,start OH M EH OH M OH R F Z AE,M
homeomorfizam,start OH M EH OH M OH R F Z AE M,stop
homofonija,start,OH
homofonija,start OH,M
homofonija,start OH M,OH
homofonija,start OH M OH,F
homofonija,start OH M OH F,N
homofonija,start OH M OH F N,IH
homofonija,start OH M OH F N IH,Y
homofonija,start OH M OH F N IH Y,AE
homofonija,start OH M OH F N IH Y AE,stop
homogen,start,M
homogen,start M,OH
homogen,start M OH,G
homogen,start M OH G,EH
homogen,start M OH G EH,N
homogen,start M OH G EH N,stop
homogeno,start,M
homogeno,start M,OH
homogeno,start M OH,G
homogeno,start M OH G,EH
homogeno,start M OH G EH,N
homogeno,start M OH G EH N,OH
homogeno,start M OH G EH N OH,stop
homogenost,start,M
homogenost,start M,OH
homogenost,start M OH,G
homogenost,start M OH G,EH
homogenost,start M OH G EH,N
homogenost,start M OH G EH N,OH
homogenost,start M OH G EH N OH,S
homogenost,start M OH G EH N OH S,T
homogenost,start M OH G EH N OH S T,stop
homograf,start,OH
homograf,start OH,M
homograf,start OH M,G
homograf,start OH M G,R
homograf,start OH M G R,AE
homograf,start OH M G R AE,F
homograf,start OH M G R AE F,stop
homogram,start,OH
homogram,start OH,M
homogram,start OH M,G
homogram,start OH M G,R
homogram,start OH M G R,AE
homogram,start OH M G R AE,M
homogram,start OH M G R AE M,stop
homonim,start,OH
homonim,start OH,M
homonim,start OH M,N
homonim,start OH M N,IH
homonim,start OH M N IH,M
homonim,start OH M N IH M,stop
homonimija,start,OH
homonimija,start OH,M
homonimija,start OH M,OH
homonimija,start OH M OH,N
homonimija,start OH M OH N,M
homonimija,start OH M OH N M,IH
homonimija,start OH M OH N M IH,Y
homonimija,start OH M OH N M IH Y,AE
homonimija,start OH M OH N M IH Y AE,stop
homoseksualan,start,M
homoseksualan,start M,OH
homoseksualan,start M OH,S
homoseksualan,start M OH S,EH
homoseksualan,start M OH S EH,K
homoseksualan,start M OH S EH K,S
homoseksualan,start M OH S EH K S,UW
homoseksualan,start M OH S EH K S UW,AE
homoseksualan,start M OH S EH K S UW AE,L
homoseksualan,start M OH S EH K S UW AE L,AE
homoseksualan,start M OH S EH K S UW AE L AE,N
homoseksualan,start M OH S EH K S UW AE L AE N,stop
homoseksualnost,start,OH
homoseksualnost,start OH,M
homoseksualnost,start OH M,OH
homoseksualnost,start OH M OH,S
homoseksualnost,start OH M OH S,EH
homoseksualnost,start OH M OH S EH,K
homoseksualnost,start OH M OH S EH K,S
homoseksualnost,start OH M OH S EH K S,UW
homoseksualnost,start OH M OH S EH K S UW,L
homoseksualnost,start OH M OH S EH K S UW L,N
homoseksualnost,start OH M OH S EH K S UW L N,OH
homoseksualnost,start OH M OH S EH K S UW L N OH,S
homoseksualnost,start OH M OH S EH K S UW L N OH S,T
homoseksualnost,start OH M OH S EH K S UW L N OH S T,stop
homozigotan,start,OH
homozigotan,start OH,M
homozigotan,start OH M,OH
homozigotan,start OH M OH,Z
homozigotan,start OH M OH Z,G
homozigotan,start OH M OH Z G,OH
homozigotan,start OH M OH Z G OH,T
homozigotan,start OH M OH Z G OH T,AE
homozigotan,start OH M OH Z G OH T AE,N
homozigotan,start OH M OH Z G OH T AE N,stop
honduras,start,N
honduras,start N,D
honduras,start N D,UW
honduras,start N D UW,R
honduras,start N D UW R,AE
honduras,start N D UW R AE,S
honduras,start N D UW R AE S,stop
honved,start,N
honved,start N,EH
honved,start N EH,D
honved,start N EH D,stop
horizontalan,start,R
horizontalan,start R,IH
horizontalan,start R IH,Z
horizontalan,start R IH Z,OH
horizontalan,start R IH Z OH,N
horizontalan,start R IH Z OH N,T
horizontalan,start R IH Z OH N T,AE
horizontalan,start R IH Z OH N T AE,L
horizontalan,start R IH Z OH N T AE L,AE
horizontalan,start R IH Z OH N T AE L AE,N
horizontalan,start R IH Z OH N T AE L AE N,stop
horizontalno,start,R
horizontalno,start R,IH
horizontalno,start R IH,Z
horizontalno,start R IH Z,OH
horizontalno,start R IH Z OH,N
horizontalno,start R IH Z OH N,T
horizontalno,start R IH Z OH N T,AE
horizontalno,start R IH Z OH N T AE,L
horizontalno,start R IH Z OH N T AE L,N
horizontalno,start R IH Z OH N T AE L N,OH
horizontalno,start R IH Z OH N T AE L N OH,stop
horizontalnost,start,OH
horizontalnost,start OH,R
horizontalnost,start OH R,IH
horizontalnost,start OH R IH,Z
horizontalnost,start OH R IH Z,OH
horizontalnost,start OH R IH Z OH,N
horizontalnost,start OH R IH Z OH N,T
horizontalnost,start OH R IH Z OH N T,L
horizontalnost,start OH R IH Z OH N T L,N
horizontalnost,start OH R IH Z OH N T L N,OH
horizontalnost,start OH R IH Z OH N T L N OH,S
horizontalnost,start OH R IH Z OH N T L N OH S,T
horizontalnost,start OH R IH Z OH N T L N OH S T,stop
hormon,start,R
hormon,start R,M
hormon,start R M,OH
hormon,start R M OH,N
hormon,start R M OH N,stop
hormonalan,start,R
hormonalan,start R,M
hormonalan,start R M,OH
hormonalan,start R M OH,N
hormonalan,start R M OH N,AE
hormonalan,start R M OH N AE,L
hormonalan,start R M OH N AE L,AE
hormonalan,start R M OH N AE L AE,N
hormonalan,start R M OH N AE L AE N,stop
horoskop,start,R
horoskop,start R,OH
horoskop,start R OH,S
horoskop,start R OH S,K
horoskop,start R OH S K,OH
horoskop,start R OH S K OH,P
horoskop,start R OH S K OH P,stop
horoskopski,start,R
horoskopski,start R,OH
horoskopski,start R OH,S
horoskopski,start R OH S,K
horoskopski,start R OH S K,OH
horoskopski,start R OH S K OH,P
horoskopski,start R OH S K OH P,S
horoskopski,start R OH S K OH P S,K
horoskopski,start R OH S K OH P S K,IH
horoskopski,start R OH S K OH P S K IH,stop
horoz,start,R
horoz,start R,OH
horoz,start R OH,Z
horoz,start R OH Z,stop
hortenzija,start,OH
hortenzija,start OH,R
hortenzija,start OH R,T
hortenzija,start OH R T,N
hortenzija,start OH R T N,Z
hortenzija,start OH R T N Z,IH
hortenzija,start OH R T N Z IH,Y
hortenzija,start OH R T N Z IH Y,AE
hortenzija,start OH R T N Z IH Y AE,stop
hotelski,start,T
hotelski,start T,EH
hotelski,start T EH,L
hotelski,start T EH L,S
hotelski,start T EH L S,K
hotelski,start T EH L S K,IH
hotelski,start T EH L S K IH,stop
hotentotski,start,OH
hotentotski,start OH,T
hotentotski,start OH T,N
hotentotski,start OH T N,T
hotentotski,start OH T N T,OH
hotentotski,start OH T N T OH,T
hotentotski,start OH T N T OH T,S
hotentotski,start OH T N T OH T S,K
hotentotski,start OH T N T OH T S K,IH
hotentotski,start OH T N T OH T S K IH,stop
hotijeti,start,OH
hotijeti,start OH,T
hotijeti,start OH T,IH
hotijeti,start OH T IH,Y
hotijeti,start OH T IH Y,EH
hotijeti,start OH T IH Y EH,T
hotijeti,start OH T IH Y EH T,IH
hotijeti,start OH T IH Y EH T IH,stop
hotimice,start,T
hotimice,start T,IH
hotimice,start T IH,M
hotimice,start T IH M,IH
hotimice,start T IH M IH,EH
hotimice,start T IH M IH EH,stop
hotimičan,start,T
hotimičan,start T,IH
hotimičan,start T IH,M
hotimičan,start T IH M,IH
hotimičan,start T IH M IH,CH
hotimičan,start T IH M IH CH,AE
hotimičan,start T IH M IH CH AE,N
hotimičan,start T IH M IH CH AE N,stop
hotimično,start,T
hotimično,start T,IH
hotimično,start T IH,M
hotimično,start T IH M,IH
hotimično,start T IH M IH,CH
hotimično,start T IH M IH CH,N
hotimično,start T IH M IH CH N,OH
hotimično,start T IH M IH CH N OH,stop
hotjenje,start,OH
hotjenje,start OH,T
hotjenje,start OH T,Y
hotjenje,start OH T Y,EH
hotjenje,start OH T Y EH,EH
hotjenje,start OH T Y EH EH,stop
hrabriti,start,R
hrabriti,start R,B
hrabriti,start R B,R
hrabriti,start R B R,IH
hrabriti,start R B R IH,T
hrabriti,start R B R IH T,IH
hrabriti,start R B R IH T IH,stop
hrabro,start,R
hrabro,start R,B
hrabro,start R B,R
hrabro,start R B R,OH
hrabro,start R B R OH,stop
hrabrost,start,R
hrabrost,start R,B
hrabrost,start R B,R
hrabrost,start R B R,OH
hrabrost,start R B R OH,S
hrabrost,start R B R OH S,T
hrabrost,start R B R OH S T,stop
hrana,start,R
hrana,start R,N
hrana,start R N,AE
hrana,start R N AE,stop
hranilac,start,R
hranilac,start R,N
hranilac,start R N,IH
hranilac,start R N IH,L
hranilac,start R N IH L,AE
hranilac,start R N IH L AE,stop
hraniteljka,start,R
hraniteljka,start R,N
hraniteljka,start R N,IH
hraniteljka,start R N IH,T
hraniteljka,start R N IH T,EH
hraniteljka,start R N IH T EH,K
hraniteljka,start R N IH T EH K,AE
hraniteljka,start R N IH T EH K AE,stop
hranjivost,start,R
hranjivost,start R,IH
hranjivost,start R IH,OH
hranjivost,start R IH OH,S
hranjivost,start R IH OH S,T
hranjivost,start R IH OH S T,stop
hrapav,start,R
hrapav,start R,P
hrapav,start R P,AE
hrapav,start R P AE,stop
hrapavost,start,R
hrapavost,start R,P
hrapavost,start R P,AE
hrapavost,start R P AE,OH
hrapavost,start R P AE OH,S
hrapavost,start R P AE OH S,T
hrapavost,start R P AE OH S T,stop
hrast,start,R
hrast,start R,S
hrast,start R S,T
hrast,start R S T,stop
hrastov,start,R
hrastov,start R,S
hrastov,start R S,T
hrastov,start R S T,OH
hrastov,start R S T OH,stop
hrastovina,start,R
hrastovina,start R,S
hrastovina,start R S,T
hrastovina,start R S T,OH
hrastovina,start R S T OH,IH
hrastovina,start R S T OH IH,N
hrastovina,start R S T OH IH N,AE
hrastovina,start R S T OH IH N AE,stop
hrbat,start,R
hrbat,start R,B
hrbat,start R B,AE
hrbat,start R B AE,T
hrbat,start R B AE T,stop
hren,start,R
hren,start R,N
hren,start R N,stop
hrenovka,start,R
hrenovka,start R,N
hrenovka,start R N,OH
hrenovka,start R N OH,K
hrenovka,start R N OH K,AE
hrenovka,start R N OH K AE,stop
hrib,start,R
hrib,start R,B
hrib,start R B,stop
hrid,start,R
hrid,start R,D
hrid,start R D,stop
hrišćanski,start,R
hrišćanski,start R,SH
hrišćanski,start R SH,T
hrišćanski,start R SH T,AE
hrišćanski,start R SH T AE,N
hrišćanski,start R SH T AE N,S
hrišćanski,start R SH T AE N S,K
hrišćanski,start R SH T AE N S K,IH
hrišćanski,start R SH T AE N S K IH,stop
hrišćanski,start,R
hrišćanski,start R,SH
hrišćanski,start R SH,T
hrišćanski,start R SH T,AE
hrišćanski,start R SH T AE,N
hrišćanski,start R SH T AE N,S
hrišćanski,start R SH T AE N S,K
hrišćanski,start R SH T AE N S K,IH
hrišćanski,start R SH T AE N S K IH,stop
hrišćanstvo,start,R
hrišćanstvo,start R,SH
hrišćanstvo,start R SH,AE
hrišćanstvo,start R SH AE,N
hrišćanstvo,start R SH AE N,S
hrišćanstvo,start R SH AE N S,T
hrišćanstvo,start R SH AE N S T,OH
hrišćanstvo,start R SH AE N S T OH,stop
hrkač,start,K
hrkač,start K,AE
hrkač,start K AE,CH
hrkač,start K AE CH,stop
hrknuti,start,K
hrknuti,start K,N
hrknuti,start K N,UW
hrknuti,start K N UW,T
hrknuti,start K N UW T,IH
hrknuti,start K N UW T IH,stop
hrom,start,R
hrom,start R,M
hrom,start R M,stop
hronika,start,R
hronika,start R,N
hronika,start R N,IH
hronika,start R N IH,K
hronika,start R N IH K,AE
hronika,start R N IH K AE,stop
hroničan,start,R
hroničan,start R,N
hroničan,start R N,IH
hroničan,start R N IH,CH
hroničan,start R N IH CH,AE
hroničan,start R N IH CH AE,N
hroničan,start R N IH CH AE N,stop
hroničar,start,R
hroničar,start R,N
hroničar,start R N,IH
hroničar,start R N IH,CH
hroničar,start R N IH CH,AE
hroničar,start R N IH CH AE,R
hroničar,start R N IH CH AE R,stop
hronološki,start,R
hronološki,start R,OH
hronološki,start R OH,N
hronološki,start R OH N,L
hronološki,start R OH N L,OH
hronološki,start R OH N L OH,SH
hronološki,start R OH N L OH SH,K
hronološki,start R OH N L OH SH K,IH
hronološki,start R OH N L OH SH K IH,stop
hronološki,start,R
hronološki,start R,OH
hronološki,start R OH,N
hronološki,start R OH N,L
hronološki,start R OH N L,OH
hronološki,start R OH N L OH,SH
hronološki,start R OH N L OH SH,K
hronološki,start R OH N L OH SH K,IH
hronološki,start R OH N L OH SH K IH,stop
hrpa,start,P
hrpa,start P,AE
hrpa,start P AE,stop
hrskav,start,R
hrskav,start R,S
hrskav,start R S,K
hrskav,start R S K,AE
hrskav,start R S K AE,stop
hrušt,start,R
hrušt,start R,SH
hrušt,start R SH,T
hrušt,start R SH T,stop
hrvati,start,R
hrvati,start R,AE
hrvati,start R AE,T
hrvati,start R AE T,IH
hrvati,start R AE T IH,stop
hrvatskoj,start,AE
hrvatskoj,start AE,T
hrvatskoj,start AE T,S
hrvatskoj,start AE T S,K
hrvatskoj,start AE T S K,OH
hrvatskoj,start AE T S K OH,Y
hrvatskoj,start AE T S K OH Y,stop
hrvački,start,AE
hrvački,start AE,CH
hrvački,start AE CH,K
hrvački,start AE CH K,IH
hrvački,start AE CH K IH,stop
hrvački,start,AE
hrvački,start AE,CH
hrvački,start AE CH,K
hrvački,start AE CH K,IH
hrvački,start AE CH K IH,stop
hrčak,start,CH
hrčak,start CH,AE
hrčak,start CH AE,K
hrčak,start CH AE K,stop
hrđati,start,AE
hrđati,start AE,T
hrđati,start AE T,IH
hrđati,start AE T IH,stop
hršum,start,R
hršum,start R,SH
hršum,start R SH,UW
hršum,start R SH UW,M
hršum,start R SH UW M,stop
htenje,start,T
htenje,start T,EH
htenje,start T EH,EH
htenje,start T EH EH,stop
htijenje,start,T
htijenje,start T,Y
htijenje,start T Y,EH
htijenje,start T Y EH,EH
htijenje,start T Y EH EH,stop
htjeti,start,T
htjeti,start T,Y
htjeti,start T Y,T
htjeti,start T Y T,IH
htjeti,start T Y T IH,stop
hud,start,D
hud,start D,stop
huk,start,K
huk,start K,stop
hulitelj,start,L
hulitelj,start L,IH
hulitelj,start L IH,T
hulitelj,start L IH T,EH
hulitelj,start L IH T EH,stop
huliti,start,L
huliti,start L,IH
huliti,start L IH,T
huliti,start L IH T,IH
huliti,start L IH T IH,stop
hulja,start,AE
hulja,start AE,stop
hulnik,start,L
hulnik,start L,N
hulnik,start L N,IH
hulnik,start L N IH,K
hulnik,start L N IH K,stop
humak,start,M
humak,start M,AE
humak,start M AE,K
humak,start M AE K,stop
human,start,M
human,start M,AE
human,start M AE,N
human,start M AE N,stop
humanitaran,start,M
humanitaran,start M,AE
humanitaran,start M AE,N
humanitaran,start M AE N,IH
humanitaran,start M AE N IH,T
humanitaran,start M AE N IH T,AE
humanitaran,start M AE N IH T AE,R
humanitaran,start M AE N IH T AE R,AE
humanitaran,start M AE N IH T AE R AE,N
humanitaran,start M AE N IH T AE R AE N,stop
humanizam,start,UW
humanizam,start UW,M
humanizam,start UW M,AE
humanizam,start UW M AE,N
humanizam,start UW M AE N,Z
humanizam,start UW M AE N Z,AE
humanizam,start UW M AE N Z AE,M
humanizam,start UW M AE N Z AE M,stop
humanost,start,M
humanost,start M,AE
humanost,start M AE,N
humanost,start M AE N,OH
humanost,start M AE N OH,S
humanost,start M AE N OH S,T
humanost,start M AE N OH S T,stop
humor,start,M
humor,start M,OH
humor,start M OH,R
humor,start M OH R,stop
humoreska,start,UW
humoreska,start UW,M
humoreska,start UW M,OH
humoreska,start UW M OH,R
humoreska,start UW M OH R,S
humoreska,start UW M OH R S,K
humoreska,start UW M OH R S K,AE
humoreska,start UW M OH R S K AE,stop
humorističan,start,UW
humorističan,start UW,M
humorističan,start UW M,OH
humorističan,start UW M OH,R
humorističan,start UW M OH R,S
humorističan,start UW M OH R S,T
humorističan,start UW M OH R S T,IH
humorističan,start UW M OH R S T IH,CH
humorističan,start UW M OH R S T IH CH,AE
humorističan,start UW M OH R S T IH CH AE,N
humorističan,start UW M OH R S T IH CH AE N,stop
humoristički,start,UW
humoristički,start UW,M
humoristički,start UW M,OH
humoristički,start UW M OH,R
humoristički,start UW M OH R,S
humoristički,start UW M OH R S,T
humoristički,start UW M OH R S T,IH
humoristički,start UW M OH R S T IH,CH
humoristički,start UW M OH R S T IH CH,K
humoristički,start UW M OH R S T IH CH K,IH
humoristički,start UW M OH R S T IH CH K IH,stop
humoristički,start,UW
humoristički,start UW,M
humoristički,start UW M,OH
humoristički,start UW M OH,R
humoristički,start UW M OH R,S
humoristički,start UW M OH R S,T
humoristički,start UW M OH R S T,IH
humoristički,start UW M OH R S T IH,CH
humoristički,start UW M OH R S T IH CH,K
humoristički,start UW M OH R S T IH CH K,IH
humoristički,start UW M OH R S T IH CH K IH,stop
hunta,start,N
hunta,start N,T
hunta,start N T,AE
hunta,start N T AE,stop
hurikan,start,R
hurikan,start R,IH
hurikan,start R IH,K
hurikan,start R IH K,AE
hurikan,start R IH K AE,N
hurikan,start R IH K AE N,stop
husar,start,S
husar,start S,AE
husar,start S AE,R
husar,start S AE R,stop
husit,start,S
husit,start S,IH
husit,start S IH,T
husit,start S IH T,stop
husitski,start,S
husitski,start S,IH
husitski,start S IH,T
husitski,start S IH T,S
husitski,start S IH T S,K
husitski,start S IH T S K,IH
husitski,start S IH T S K IH,stop
hučan,start,CH
hučan,start CH,AE
hučan,start CH AE,N
hučan,start CH AE N,stop
hvala,start,L
hvala,start L,AE
hvala,start L AE,stop
hvalisati,start,L
hvalisati,start L,IH
hvalisati,start L IH,S
hvalisati,start L IH S,AE
hvalisati,start L IH S AE,T
hvalisati,start L IH S AE T,IH
hvalisati,start L IH S AE T IH,stop
hvalisav,start,AE
hvalisav,start AE,L
hvalisav,start AE L,S
hvalisav,start AE L S,AE
hvalisav,start AE L S AE,stop
hvalisavo,start,AE
hvalisavo,start AE,L
hvalisavo,start AE L,S
hvalisavo,start AE L S,AE
hvalisavo,start AE L S AE,OH
hvalisavo,start AE L S AE OH,stop
hvališa,start,L
hvališa,start L,IH
hvališa,start L IH,SH
hvališa,start L IH SH,AE
hvališa,start L IH SH AE,stop
hvalospev,start,L
hvalospev,start L,OH
hvalospev,start L OH,S
hvalospev,start L OH S,P
hvalospev,start L OH S P,EH
hvalospev,start L OH S P EH,stop
hvalospjev,start,L
hvalospjev,start L,OH
hvalospjev,start L OH,S
hvalospjev,start L OH S,P
hvalospjev,start L OH S P,Y
hvalospjev,start L OH S P Y,EH
hvalospjev,start L OH S P Y EH,stop
hvaranin,start,R
hvaranin,start R,AE
hvaranin,start R AE,N
hvaranin,start R AE N,IH
hvaranin,start R AE N IH,N
hvaranin,start R AE N IH N,stop
hvatati,start,T
hvatati,start T,AE
hvatati,start T AE,T
hvatati,start T AE T,IH
hvatati,start T AE T IH,stop
iako,start,AE
iako,start AE,K
iako,start AE K,OH
iako,start AE K OH,stop
ibrahimović,start,IH
ibrahimović,start IH,B
ibrahimović,start IH B,R
ibrahimović,start IH B R,AE
ibrahimović,start IH B R AE,M
ibrahimović,start IH B R AE M,OH
ibrahimović,start IH B R AE M OH,IH
ibrahimović,start IH B R AE M OH IH,T
ibrahimović,start IH B R AE M OH IH T,stop
ibrik,start,B
ibrik,start B,R
ibrik,start B R,IH
ibrik,start B R IH,K
ibrik,start B R IH K,stop
ideal,start,IH
ideal,start IH,D
ideal,start IH D,AE
ideal,start IH D AE,L
ideal,start IH D AE L,stop
idealan,start,D
idealan,start D,EH
idealan,start D EH,AE
idealan,start D EH AE,L
idealan,start D EH AE L,AE
idealan,start D EH AE L AE,N
idealan,start D EH AE L AE N,stop
idealistkinja,start,IH
idealistkinja,start IH,D
idealistkinja,start IH D,EH
idealistkinja,start IH D EH,L
idealistkinja,start IH D EH L,IH
idealistkinja,start IH D EH L IH,S
idealistkinja,start IH D EH L IH S,T
idealistkinja,start IH D EH L IH S T,K
idealistkinja,start IH D EH L IH S T K,IH
idealistkinja,start IH D EH L IH S T K IH,AE
idealistkinja,start IH D EH L IH S T K IH AE,stop
idealizacija,start,IH
idealizacija,start IH,D
idealizacija,start IH D,EH
idealizacija,start IH D EH,AE
idealizacija,start IH D EH AE,L
idealizacija,start IH D EH AE L,IH
idealizacija,start IH D EH AE L IH,Z
idealizacija,start IH D EH AE L IH Z,IH
idealizacija,start IH D EH AE L IH Z IH,Y
idealizacija,start IH D EH AE L IH Z IH Y,AE
idealizacija,start IH D EH AE L IH Z IH Y AE,stop
idealizirati,start,IH
idealizirati,start IH,D
idealizirati,start IH D,EH
idealizirati,start IH D EH,AE
idealizirati,start IH D EH AE,L
idealizirati,start IH D EH AE L,IH
idealizirati,start IH D EH AE L IH,Z
idealizirati,start IH D EH AE L IH Z,R
idealizirati,start IH D EH AE L IH Z R,AE
idealizirati,start IH D EH AE L IH Z R AE,T
idealizirati,start IH D EH AE L IH Z R AE T,IH
idealizirati,start IH D EH AE L IH Z R AE T IH,stop
idealno,start,D
idealno,start D,EH
idealno,start D EH,AE
idealno,start D EH AE,L
idealno,start D EH AE L,N
idealno,start D EH AE L N,OH
idealno,start D EH AE L N OH,stop
ideja,start,IH
ideja,start IH,D
ideja,start IH D,Y
ideja,start IH D Y,AE
ideja,start IH D Y AE,stop
idejni,start,D
idejni,start D,EH
idejni,start D EH,Y
idejni,start D EH Y,N
idejni,start D EH Y N,IH
idejni,start D EH Y N IH,stop
identificirati,start,IH
identificirati,start IH,D
identificirati,start IH D,EH
identificirati,start IH D EH,N
identificirati,start IH D EH N,T
identificirati,start IH D EH N T,IH
identificirati,start IH D EH N T IH,F
identificirati,start IH D EH N T IH F,IH
identificirati,start IH D EH N T IH F IH,R
identificirati,start IH D EH N T IH F IH R,AE
identificirati,start IH D EH N T IH F IH R AE,T
identificirati,start IH D EH N T IH F IH R AE T,IH
identificirati,start IH D EH N T IH F IH R AE T IH,stop
identifikacija,start,IH
identifikacija,start IH,D
identifikacija,start IH D,EH
identifikacija,start IH D EH,N
identifikacija,start IH D EH N,T
identifikacija,start IH D EH N T,IH
identifikacija,start IH D EH N T IH,F
identifikacija,start IH D EH N T IH F,IH
identifikacija,start IH D EH N T IH F IH,K
identifikacija,start IH D EH N T IH F IH K,IH
identifikacija,start IH D EH N T IH F IH K IH,Y
identifikacija,start IH D EH N T IH F IH K IH Y,AE
identifikacija,start IH D EH N T IH F IH K IH Y AE,stop
identifikator,start,IH
identifikator,start IH,D
identifikator,start IH D,EH
identifikator,start IH D EH,N
identifikator,start IH D EH N,T
identifikator,start IH D EH N T,IH
identifikator,start IH D EH N T IH,F
identifikator,start IH D EH N T IH F,K
identifikator,start IH D EH N T IH F K,AE
identifikator,start IH D EH N T IH F K AE,T
identifikator,start IH D EH N T IH F K AE T,OH
identifikator,start IH D EH N T IH F K AE T OH,R
identifikator,start IH D EH N T IH F K AE T OH R,stop
identičan,start,IH
identičan,start IH,D
identičan,start IH D,N
identičan,start IH D N,T
identičan,start IH D N T,IH
identičan,start IH D N T IH,CH
identičan,start IH D N T IH CH,AE
identičan,start IH D N T IH CH AE,N
identičan,start IH D N T IH CH AE N,stop
ideogram,start,IH
ideogram,start IH,D
ideogram,start IH D,EH
ideogram,start IH D EH,G
ideogram,start IH D EH G,R
ideogram,start IH D EH G R,AE
ideogram,start IH D EH G R AE,M
ideogram,start IH D EH G R AE M,stop
ideolog,start,IH
ideolog,start IH,D
ideolog,start IH D,EH
ideolog,start IH D EH,L
ideolog,start IH D EH L,OH
ideolog,start IH D EH L OH,G
ideolog,start IH D EH L OH G,stop
idila,start,IH
idila,start IH,D
idila,start IH D,L
idila,start IH D L,AE
idila,start IH D L AE,stop
idiom,start,IH
idiom,start IH,D
idiom,start IH D,OH
idiom,start IH D OH,M
idiom,start IH D OH M,stop
idiomatski,start,IH
idiomatski,start IH,D
idiomatski,start IH D,IH
idiomatski,start IH D IH,M
idiomatski,start IH D IH M,AE
idiomatski,start IH D IH M AE,T
idiomatski,start IH D IH M AE T,S
idiomatski,start IH D IH M AE T S,K
idiomatski,start IH D IH M AE T S K,IH
idiomatski,start IH D IH M AE T S K IH,stop
