word,phonemes,label
fjölbreytni,start,F
fjölbreytni,start F,Y
fjölbreytni,start F Y,AE
fjölbreytni,start F Y AE,L
fjölbreytni,start F Y AE L,P
fjölbreytni,start F Y AE L P,R
fjölbreytni,start F Y AE L P R,EH
fjölbreytni,start F Y AE L P R EH,IH
fjölbreytni,start F Y AE L P R EH IH,HH
fjölbreytni,start F Y AE L P R EH IH HH,T
fjölbreytni,start F Y AE L P R EH IH HH T,N
fjölbreytni,start F Y AE L P R EH IH HH T N,IH
fjölbreytni,start F Y AE L P R EH IH HH T N IH,stop
fjölbýlishús,start,F
fjölbýlishús,start F,Y
fjölbýlishús,start F Y,AE
fjölbýlishús,start F Y AE,L
fjölbýlishús,start F Y AE L,P
fjölbýlishús,start F Y AE L P,IH
fjölbýlishús,start F Y AE L P IH,L
fjölbýlishús,start F Y AE L P IH L,IH
fjölbýlishús,start F Y AE L P IH L IH,S
fjölbýlishús,start F Y AE L P IH L IH S,HH
fjölbýlishús,start F Y AE L P IH L IH S HH,UW
fjölbýlishús,start F Y AE L P IH L IH S HH UW,S
fjölbýlishús,start F Y AE L P IH L IH S HH UW S,stop
fjöldamorð,start,F
fjöldamorð,start F,Y
fjöldamorð,start F Y,AE
fjöldamorð,start F Y AE,L
fjöldamorð,start F Y AE L,T
fjöldamorð,start F Y AE L T,AE
fjöldamorð,start F Y AE L T AE,M
fjöldamorð,start F Y AE L T AE M,AO
fjöldamorð,start F Y AE L T AE M AO,R
fjöldamorð,start F Y AE L T AE M AO R,DH
fjöldamorð,start F Y AE L T AE M AO R DH,stop
fjöldamorðingi,start,F
fjöldamorðingi,start F,Y
fjöldamorðingi,start F Y,AE
fjöldamorðingi,start F Y AE,L
fjöldamorðingi,start F Y AE L,T
fjöldamorðingi,start F Y AE L T,AE
fjöldamorðingi,start F Y AE L T AE,M
fjöldamorðingi,start F Y AE L T AE M,AO
fjöldamorðingi,start F Y AE L T AE M AO,R
fjöldamorðingi,start F Y AE L T AE M AO R,DH
fjöldamorðingi,start F Y AE L T AE M AO R DH,IH
fjöldamorðingi,start F Y AE L T AE M AO R DH IH,NG
fjöldamorðingi,start F Y AE L T AE M AO R DH IH NG,IH
fjöldamorðingi,start F Y AE L T AE M AO R DH IH NG IH,stop
fjöldi,start,F
fjöldi,start F,Y
fjöldi,start F Y,AE
fjöldi,start F Y AE,L
fjöldi,start F Y AE L,T
fjöldi,start F Y AE L T,IH
fjöldi,start F Y AE L T IH,stop
fjölga,start,F
fjölga,start F,Y
fjölga,start F Y,AE
fjölga,start F Y AE,L
fjölga,start F Y AE L,K
fjölga,start F Y AE L K,AE
fjölga,start F Y AE L K AE,stop
fjölgyðistrú,start,F
fjölgyðistrú,start F,Y
fjölgyðistrú,start F Y,AE
fjölgyðistrú,start F Y AE,L
fjölgyðistrú,start F Y AE L,K
fjölgyðistrú,start F Y AE L K,IH
fjölgyðistrú,start F Y AE L K IH,DH
fjölgyðistrú,start F Y AE L K IH DH,IH
fjölgyðistrú,start F Y AE L K IH DH IH,S
fjölgyðistrú,start F Y AE L K IH DH IH S,T
fjölgyðistrú,start F Y AE L K IH DH IH S T,R
fjölgyðistrú,start F Y AE L K IH DH IH S T R,UW
fjölgyðistrú,start F Y AE L K IH DH IH S T R UW,stop
fjölkvæni,start,F
fjölkvæni,start F,Y
fjölkvæni,start F Y,AE
fjölkvæni,start F Y AE,L
fjölkvæni,start F Y AE L,K
fjölkvæni,start F Y AE L K,V
fjölkvæni,start F Y AE L K V,AE
fjölkvæni,start F Y AE L K V AE,IH
fjölkvæni,start F Y AE L K V AE IH,N
fjölkvæni,start F Y AE L K V AE IH N,IH
fjölkvæni,start F Y AE L K V AE IH N IH,stop
fjölkynngi,start,F
fjölkynngi,start F,Y
fjölkynngi,start F Y,AE
fjölkynngi,start F Y AE,L
fjölkynngi,start F Y AE L,IH
fjölkynngi,start F Y AE L IH,IH
fjölkynngi,start F Y AE L IH IH,stop
fjöllaufungur,start,F
fjöllaufungur,start F,Y
fjöllaufungur,start F Y,AE
fjöllaufungur,start F Y AE,L
fjöllaufungur,start F Y AE L,L
fjöllaufungur,start F Y AE L L,V
fjöllaufungur,start F Y AE L L V,UW
fjöllaufungur,start F Y AE L L V UW,NG
fjöllaufungur,start F Y AE L L V UW NG,K
fjöllaufungur,start F Y AE L L V UW NG K,R
fjöllaufungur,start F Y AE L L V UW NG K R,stop
fjölliða,start,F
fjölliða,start F,Y
fjölliða,start F Y,AE
fjölliða,start F Y AE,L
fjölliða,start F Y AE L,L
fjölliða,start F Y AE L L,IH
fjölliða,start F Y AE L L IH,DH
fjölliða,start F Y AE L L IH DH,AE
fjölliða,start F Y AE L L IH DH AE,stop
fjölmiðlasaga,start,F
fjölmiðlasaga,start F,Y
fjölmiðlasaga,start F Y,AE
fjölmiðlasaga,start F Y AE,L
fjölmiðlasaga,start F Y AE L,M
fjölmiðlasaga,start F Y AE L M,IH
fjölmiðlasaga,start F Y AE L M IH,DH
fjölmiðlasaga,start F Y AE L M IH DH,L
fjölmiðlasaga,start F Y AE L M IH DH L,AE
fjölmiðlasaga,start F Y AE L M IH DH L AE,S
fjölmiðlasaga,start F Y AE L M IH DH L AE S,AE
fjölmiðlasaga,start F Y AE L M IH DH L AE S AE,AE
fjölmiðlasaga,start F Y AE L M IH DH L AE S AE AE,stop
fjölröddun,start,F
fjölröddun,start F,Y
fjölröddun,start F Y,AE
fjölröddun,start F Y AE,L
fjölröddun,start F Y AE L,R
fjölröddun,start F Y AE L R,AE
fjölröddun,start F Y AE L R AE,T
fjölröddun,start F Y AE L R AE T,N
fjölröddun,start F Y AE L R AE T N,stop
fjölskylda,start,F
fjölskylda,start F,Y
fjölskylda,start F Y,AE
fjölskylda,start F Y AE,L
fjölskylda,start F Y AE L,S
fjölskylda,start F Y AE L S,IH
fjölskylda,start F Y AE L S IH,L
fjölskylda,start F Y AE L S IH L,T
fjölskylda,start F Y AE L S IH L T,AE
fjölskylda,start F Y AE L S IH L T AE,stop
fjöltyngdur,start,F
fjöltyngdur,start F,Y
fjöltyngdur,start F Y,AE
fjöltyngdur,start F Y AE,L
fjöltyngdur,start F Y AE L,T
fjöltyngdur,start F Y AE L T,IH
fjöltyngdur,start F Y AE L T IH,NG
fjöltyngdur,start F Y AE L T IH NG,T
fjöltyngdur,start F Y AE L T IH NG T,R
fjöltyngdur,start F Y AE L T IH NG T R,stop
fjölveri,start,F
fjölveri,start F,Y
fjölveri,start F Y,AE
fjölveri,start F Y AE,L
fjölveri,start F Y AE L,V
fjölveri,start F Y AE L V,EH
fjölveri,start F Y AE L V EH,R
fjölveri,start F Y AE L V EH R,IH
fjölveri,start F Y AE L V EH R IH,stop
fjölær,start,F
fjölær,start F,Y
fjölær,start F Y,AE
fjölær,start F Y AE,L
fjölær,start F Y AE L,AE
fjölær,start F Y AE L AE,IH
fjölær,start F Y AE L AE IH,R
fjölær,start F Y AE L AE IH R,stop
fjör,start,F
fjör,start F,Y
fjör,start F Y,AE
fjör,start F Y AE,R
fjör,start F Y AE R,stop
fjörfiskur,start,F
fjörfiskur,start F,Y
fjörfiskur,start F Y,AE
fjörfiskur,start F Y AE,R
fjörfiskur,start F Y AE R,F
fjörfiskur,start F Y AE R F,IH
fjörfiskur,start F Y AE R F IH,S
fjörfiskur,start F Y AE R F IH S,K
fjörfiskur,start F Y AE R F IH S K,R
fjörfiskur,start F Y AE R F IH S K R,stop
fjöruarfi,start,F
fjöruarfi,start F,Y
fjöruarfi,start F Y,AE
fjöruarfi,start F Y AE,R
fjöruarfi,start F Y AE R,AE
fjöruarfi,start F Y AE R AE,R
fjöruarfi,start F Y AE R AE R,V
fjöruarfi,start F Y AE R AE R V,IH
fjöruarfi,start F Y AE R AE R V IH,stop
fjötra,start,F
fjötra,start F,Y
fjötra,start F Y,AE
fjötra,start F Y AE,T
fjötra,start F Y AE T,R
fjötra,start F Y AE T R,AE
fjötra,start F Y AE T R AE,stop
fjötur,start,F
fjötur,start F,Y
fjötur,start F Y,AE
fjötur,start F Y AE,T
fjötur,start F Y AE T,R
fjötur,start F Y AE T R,stop
fjúka,start,F
fjúka,start F,Y
fjúka,start F Y,UW
fjúka,start F Y UW,K
fjúka,start F Y UW K,AE
fjúka,start F Y UW K AE,stop
flag,start,F
flag,start F,L
flag,start F L,AE
flag,start F L AE,stop
flaga,start,F
flaga,start F,L
flaga,start F L,AE
flaga,start F L AE,AE
flaga,start F L AE AE,stop
flagahnoðri,start,F
flagahnoðri,start F,L
flagahnoðri,start F L,AE
flagahnoðri,start F L AE,AE
flagahnoðri,start F L AE AE,AO
flagahnoðri,start F L AE AE AO,DH
flagahnoðri,start F L AE AE AO DH,R
flagahnoðri,start F L AE AE AO DH R,IH
flagahnoðri,start F L AE AE AO DH R IH,stop
flagasef,start,F
flagasef,start F,L
flagasef,start F L,AE
flagasef,start F L AE,AE
flagasef,start F L AE AE,S
flagasef,start F L AE AE S,EH
flagasef,start F L AE AE S EH,V
flagasef,start F L AE AE S EH V,stop
flagasóley,start,F
flagasóley,start F,L
flagasóley,start F L,AE
flagasóley,start F L AE,AE
flagasóley,start F L AE AE,S
flagasóley,start F L AE AE S,OH
flagasóley,start F L AE AE S OH,UW
flagasóley,start F L AE AE S OH UW,L
flagasóley,start F L AE AE S OH UW L,EH
flagasóley,start F L AE AE S OH UW L EH,IH
flagasóley,start F L AE AE S OH UW L EH IH,stop
flagg,start,F
flagg,start F,L
flagg,start F L,AE
flagg,start F L AE,K
flagg,start F L AE K,stop
flaggdúkur,start,F
flaggdúkur,start F,L
flaggdúkur,start F L,AE
flaggdúkur,start F L AE,K
flaggdúkur,start F L AE K,T
flaggdúkur,start F L AE K T,UW
flaggdúkur,start F L AE K T UW,K
flaggdúkur,start F L AE K T UW K,R
flaggdúkur,start F L AE K T UW K R,stop
flaggskip,start,F
flaggskip,start F,L
flaggskip,start F L,AE
flaggskip,start F L AE,K
flaggskip,start F L AE K,S
flaggskip,start F L AE K S,IH
flaggskip,start F L AE K S IH,P
flaggskip,start F L AE K S IH P,stop
flak,start,F
flak,start F,L
flak,start F L,AE
flak,start F L AE,K
flak,start F L AE K,stop
flaka,start,F
flaka,start F,L
flaka,start F L,AE
flaka,start F L AE,K
flaka,start F L AE K,AE
flaka,start F L AE K AE,stop
flakka,start,F
flakka,start F,L
flakka,start F L,AE
flakka,start F L AE,HH
flakka,start F L AE HH,K
flakka,start F L AE HH K,AE
flakka,start F L AE HH K AE,stop
flas,start,F
flas,start F,L
flas,start F L,AE
flas,start F L AE,S
flas,start F L AE S,stop
flasa,start,F
flasa,start F,L
flasa,start F L,AE
flasa,start F L AE,S
flasa,start F L AE S,AE
flasa,start F L AE S AE,stop
flaska,start,F
flaska,start F,L
flaska,start F L,AE
flaska,start F L AE,S
flaska,start F L AE S,K
flaska,start F L AE S K,AE
flaska,start F L AE S K AE,stop
flaski,start,F
flaski,start F,L
flaski,start F L,AE
flaski,start F L AE,S
flaski,start F L AE S,IH
flaski,start F L AE S IH,stop
flass,start,F
flass,start F,L
flass,start F L,AE
flass,start F L AE,S
flass,start F L AE S,stop
flatbaka,start,F
flatbaka,start F,L
flatbaka,start F L,AE
flatbaka,start F L AE,T
flatbaka,start F L AE T,P
flatbaka,start F L AE T P,AE
flatbaka,start F L AE T P AE,K
flatbaka,start F L AE T P AE K,AE
flatbaka,start F L AE T P AE K AE,stop
flauel,start,F
flauel,start F,L
flauel,start F L,Y
flauel,start F L Y,EH
flauel,start F L Y EH,L
flauel,start F L Y EH L,stop
flauelsblóm,start,F
flauelsblóm,start F,L
flauelsblóm,start F L,Y
flauelsblóm,start F L Y,EH
flauelsblóm,start F L Y EH,L
flauelsblóm,start F L Y EH L,S
flauelsblóm,start F L Y EH L S,P
flauelsblóm,start F L Y EH L S P,L
flauelsblóm,start F L Y EH L S P L,OH
flauelsblóm,start F L Y EH L S P L OH,UW
flauelsblóm,start F L Y EH L S P L OH UW,M
flauelsblóm,start F L Y EH L S P L OH UW M,stop
flaust,start,F
flaust,start F,L
flaust,start F L,S
flaust,start F L S,T
flaust,start F L S T,stop
flaustur,start,F
flaustur,start F,L
flaustur,start F L,S
flaustur,start F L S,T
flaustur,start F L S T,R
flaustur,start F L S T R,stop
flauta,start,F
flauta,start F,L
flauta,start F L,T
flauta,start F L T,AE
flauta,start F L T AE,stop
flauta,start,F
flauta,start F,L
flauta,start F L,T
flauta,start F L T,AE
flauta,start F L T AE,stop
flautuleikari,start,F
flautuleikari,start F,L
flautuleikari,start F L,T
flautuleikari,start F L T,L
flautuleikari,start F L T L,EH
flautuleikari,start F L T L EH,IH
flautuleikari,start F L T L EH IH,K
flautuleikari,start F L T L EH IH K,AE
flautuleikari,start F L T L EH IH K AE,R
flautuleikari,start F L T L EH IH K AE R,IH
flautuleikari,start F L T L EH IH K AE R IH,stop
fleirtala,start,F
fleirtala,start F,L
fleirtala,start F L,EH
fleirtala,start F L EH,IH
fleirtala,start F L EH IH,T
fleirtala,start F L EH IH T,AE
fleirtala,start F L EH IH T AE,L
fleirtala,start F L EH IH T AE L,AE
fleirtala,start F L EH IH T AE L AE,stop
fleki,start,F
fleki,start F,L
fleki,start F L,EH
fleki,start F L EH,IH
fleki,start F L EH IH,stop
flekkaður,start,F
flekkaður,start F,L
flekkaður,start F L,EH
flekkaður,start F L EH,HH
flekkaður,start F L EH HH,K
flekkaður,start F L EH HH K,AE
flekkaður,start F L EH HH K AE,DH
flekkaður,start F L EH HH K AE DH,R
flekkaður,start F L EH HH K AE DH R,stop
flekklaus,start,F
flekklaus,start F,L
flekklaus,start F L,EH
flekklaus,start F L EH,HH
flekklaus,start F L EH HH,K
flekklaus,start F L EH HH K,L
flekklaus,start F L EH HH K L,S
flekklaus,start F L EH HH K L S,stop
flekkur,start,F
flekkur,start F,L
flekkur,start F L,EH
flekkur,start F L EH,HH
flekkur,start F L EH HH,K
flekkur,start F L EH HH K,R
flekkur,start F L EH HH K R,stop
flengja,start,F
flengja,start F,L
flengja,start F L,EH
flengja,start F L EH,IH
flengja,start F L EH IH,AE
flengja,start F L EH IH AE,stop
flengur,start,F
flengur,start F,L
flengur,start F L,EH
flengur,start F L EH,IH
flengur,start F L EH IH,NG
flengur,start F L EH IH NG,K
flengur,start F L EH IH NG K,R
flengur,start F L EH IH NG K R,stop
flenna,start,F
flenna,start F,L
flenna,start F L,EH
flenna,start F L EH,N
flenna,start F L EH N,AE
flenna,start F L EH N AE,stop
flensa,start,F
flensa,start F,L
flensa,start F L,EH
flensa,start F L EH,N
flensa,start F L EH N,S
flensa,start F L EH N S,AE
flensa,start F L EH N S AE,stop
flensborg,start,F
flensborg,start F,L
flensborg,start F L,EH
flensborg,start F L EH,N
flensborg,start F L EH N,S
flensborg,start F L EH N S,P
flensborg,start F L EH N S P,AO
flensborg,start F L EH N S P AO,R
flensborg,start F L EH N S P AO R,K
flensborg,start F L EH N S P AO R K,stop
flesk,start,F
flesk,start F,L
flesk,start F L,EH
flesk,start F L EH,S
flesk,start F L EH S,K
flesk,start F L EH S K,stop
fletja,start,F
fletja,start F,L
fletja,start F L,EH
fletja,start F L EH,T
fletja,start F L EH T,Y
fletja,start F L EH T Y,AE
fletja,start F L EH T Y AE,stop
fletta,start,F
fletta,start F,L
fletta,start F L,EH
fletta,start F L EH,HH
fletta,start F L EH HH,T
fletta,start F L EH HH T,AE
fletta,start F L EH HH T AE,stop
fley,start,F
fley,start F,L
fley,start F L,EH
fley,start F L EH,IH
fley,start F L EH IH,stop
fleygja,start,F
fleygja,start F,L
fleygja,start F L,EH
fleygja,start F L EH,IH
fleygja,start F L EH IH,Y
fleygja,start F L EH IH Y,AE
fleygja,start F L EH IH Y AE,stop
fleygur,start,F
fleygur,start F,L
fleygur,start F L,EH
fleygur,start F L EH,IH
fleygur,start F L EH IH,R
fleygur,start F L EH IH R,stop
fleyta,start,F
fleyta,start F,L
fleyta,start F L,EH
fleyta,start F L EH,IH
fleyta,start F L EH IH,T
fleyta,start F L EH IH T,AE
fleyta,start F L EH IH T AE,stop
flibbi,start,F
flibbi,start F,L
flibbi,start F L,IH
flibbi,start F L IH,P
flibbi,start F L IH P,IH
flibbi,start F L IH P IH,stop
flikki,start,F
flikki,start F,L
flikki,start F L,IH
flikki,start F L IH,HH
flikki,start F L IH HH,IH
flikki,start F L IH HH IH,stop
flinkur,start,F
flinkur,start F,L
flinkur,start F L,IH
flinkur,start F L IH,K
flinkur,start F L IH K,R
flinkur,start F L IH K R,stop
flipi,start,F
flipi,start F,L
flipi,start F L,IH
flipi,start F L IH,P
flipi,start F L IH P,IH
flipi,start F L IH P IH,stop
flissa,start,F
flissa,start F,L
flissa,start F L,IH
flissa,start F L IH,S
flissa,start F L IH S,AE
flissa,start F L IH S AE,stop
fljót,start,F
fljót,start F,L
fljót,start F L,Y
fljót,start F L Y,OH
fljót,start F L Y OH,UW
fljót,start F L Y OH UW,T
fljót,start F L Y OH UW T,stop
fljóta,start,F
fljóta,start F,L
fljóta,start F L,Y
fljóta,start F L Y,OH
fljóta,start F L Y OH,UW
fljóta,start F L Y OH UW,T
fljóta,start F L Y OH UW T,AE
fljóta,start F L Y OH UW T AE,stop
fljótur,start,F
fljótur,start F,L
fljótur,start F L,Y
fljótur,start F L Y,OH
fljótur,start F L Y OH,UW
fljótur,start F L Y OH UW,T
fljótur,start F L Y OH UW T,R
fljótur,start F L Y OH UW T R,stop
fljóð,start,F
fljóð,start F,L
fljóð,start F L,Y
fljóð,start F L Y,OH
fljóð,start F L Y OH,UW
fljóð,start F L Y OH UW,DH
fljóð,start F L Y OH UW DH,stop
fljúga,start,F
fljúga,start F,L
fljúga,start F L,Y
fljúga,start F L Y,UW
fljúga,start F L Y UW,AE
fljúga,start F L Y UW AE,stop
flog,start,F
flog,start F,L
flog,start F L,AO
flog,start F L AO,stop
flogaveiki,start,F
flogaveiki,start F,L
flogaveiki,start F L,AO
flogaveiki,start F L AO,AE
flogaveiki,start F L AO AE,V
flogaveiki,start F L AO AE V,EH
flogaveiki,start F L AO AE V EH,IH
flogaveiki,start F L AO AE V EH IH,IH
flogaveiki,start F L AO AE V EH IH IH,stop
flokka,start,F
flokka,start F,L
flokka,start F L,AO
flokka,start F L AO,HH
flokka,start F L AO HH,K
flokka,start F L AO HH K,AE
flokka,start F L AO HH K AE,stop
flokkun,start,F
flokkun,start F,L
flokkun,start F L,AO
flokkun,start F L AO,HH
flokkun,start F L AO HH,K
flokkun,start F L AO HH K,N
flokkun,start F L AO HH K N,stop
flokkur,start,F
flokkur,start F,L
flokkur,start F L,AO
flokkur,start F L AO,HH
flokkur,start F L AO HH,K
flokkur,start F L AO HH K,R
flokkur,start F L AO HH K R,stop
flotaforingi,start,F
flotaforingi,start F,L
flotaforingi,start F L,AO
flotaforingi,start F L AO,T
flotaforingi,start F L AO T,AE
flotaforingi,start F L AO T AE,F
flotaforingi,start F L AO T AE F,AO
flotaforingi,start F L AO T AE F AO,R
flotaforingi,start F L AO T AE F AO R,IH
flotaforingi,start F L AO T AE F AO R IH,IH
flotaforingi,start F L AO T AE F AO R IH IH,stop
floti,start,F
floti,start F,L
floti,start F L,AO
floti,start F L AO,T
floti,start F L AO T,IH
floti,start F L AO T IH,stop
flug,start,F
flug,start F,L
flug,start F L,stop
fluga,start,F
fluga,start F,L
fluga,start F L,AE
fluga,start F L AE,stop
flugbraut,start,F
flugbraut,start F,L
flugbraut,start F L,P
flugbraut,start F L P,R
flugbraut,start F L P R,T
flugbraut,start F L P R T,stop
flugdreki,start,F
flugdreki,start F,L
flugdreki,start F L,T
flugdreki,start F L T,R
flugdreki,start F L T R,EH
flugdreki,start F L T R EH,IH
flugdreki,start F L T R EH IH,stop
flugfélag,start,F
flugfélag,start F,L
flugfélag,start F L,F
flugfélag,start F L F,Y
flugfélag,start F L F Y,EH
flugfélag,start F L F Y EH,L
flugfélag,start F L F Y EH L,AE
flugfélag,start F L F Y EH L AE,stop
flugmaður,start,F
flugmaður,start F,L
flugmaður,start F L,M
flugmaður,start F L M,AE
flugmaður,start F L M AE,DH
flugmaður,start F L M AE DH,R
flugmaður,start F L M AE DH R,stop
flugslóði,start,F
flugslóði,start F,L
flugslóði,start F L,S
flugslóði,start F L S,T
flugslóði,start F L S T,L
flugslóði,start F L S T L,OH
flugslóði,start F L S T L OH,UW
flugslóði,start F L S T L OH UW,DH
flugslóði,start F L S T L OH UW DH,IH
flugslóði,start F L S T L OH UW DH IH,stop
flugstjóri,start,F
flugstjóri,start F,L
flugstjóri,start F L,S
flugstjóri,start F L S,T
flugstjóri,start F L S T,Y
flugstjóri,start F L S T Y,OH
flugstjóri,start F L S T Y OH,UW
flugstjóri,start F L S T Y OH UW,R
flugstjóri,start F L S T Y OH UW R,IH
flugstjóri,start F L S T Y OH UW R IH,stop
flugur,start,F
flugur,start F,L
flugur,start F L,R
flugur,start F L R,stop
flugvél,start,F
flugvél,start F,L
flugvél,start F L,V
flugvél,start F L V,Y
flugvél,start F L V Y,EH
flugvél,start F L V Y EH,L
flugvél,start F L V Y EH L,stop
flugvöllur,start,F
flugvöllur,start F,L
flugvöllur,start F L,V
flugvöllur,start F L V,AE
flugvöllur,start F L V AE,T
flugvöllur,start F L V AE T,L
flugvöllur,start F L V AE T L,R
flugvöllur,start F L V AE T L R,stop
flundra,start,F
flundra,start F,L
flundra,start F L,N
flundra,start F L N,T
flundra,start F L N T,R
flundra,start F L N T R,AE
flundra,start F L N T R AE,stop
flygilhorn,start,F
flygilhorn,start F,L
flygilhorn,start F L,IH
flygilhorn,start F L IH,Y
flygilhorn,start F L IH Y,IH
flygilhorn,start F L IH Y IH,L
flygilhorn,start F L IH Y IH L,HH
flygilhorn,start F L IH Y IH L HH,AO
flygilhorn,start F L IH Y IH L HH AO,R
flygilhorn,start F L IH Y IH L HH AO R,T
flygilhorn,start F L IH Y IH L HH AO R T,N
flygilhorn,start F L IH Y IH L HH AO R T N,stop
flygill,start,F
flygill,start F,L
flygill,start F L,IH
flygill,start F L IH,Y
flygill,start F L IH Y,IH
flygill,start F L IH Y IH,T
flygill,start F L IH Y IH T,L
flygill,start F L IH Y IH T L,stop
flyksa,start,F
flyksa,start F,L
flyksa,start F L,IH
flyksa,start F L IH,K
flyksa,start F L IH K,S
flyksa,start F L IH K S,AE
flyksa,start F L IH K S AE,stop
flyksa,start,F
flyksa,start F,L
flyksa,start F L,IH
flyksa,start F L IH,S
flyksa,start F L IH S,AE
flyksa,start F L IH S AE,stop
flytja,start,F
flytja,start F,L
flytja,start F L,IH
flytja,start F L IH,T
flytja,start F L IH T,Y
flytja,start F L IH T Y,AE
flytja,start F L IH T Y AE,stop
flá,start,F
flá,start F,L
flá,start F L,AE
flá,start F L AE,UW
flá,start F L AE UW,stop
flákaský,start,F
flákaský,start F,L
flákaský,start F L,AE
flákaský,start F L AE,UW
flákaský,start F L AE UW,K
flákaský,start F L AE UW K,AE
flákaský,start F L AE UW K AE,S
flákaský,start F L AE UW K AE S,IH
flákaský,start F L AE UW K AE S IH,stop
flámæli,start,F
flámæli,start F,L
flámæli,start F L,AE
flámæli,start F L AE,UW
flámæli,start F L AE UW,M
flámæli,start F L AE UW M,AE
flámæli,start F L AE UW M AE,IH
flámæli,start F L AE UW M AE IH,L
flámæli,start F L AE UW M AE IH L,IH
flámæli,start F L AE UW M AE IH L IH,stop
flækingur,start,F
flækingur,start F,L
flækingur,start F L,AE
flækingur,start F L AE,IH
flækingur,start F L AE IH,IH
flækingur,start F L AE IH IH,NG
flækingur,start F L AE IH IH NG,K
flækingur,start F L AE IH IH NG K,R
flækingur,start F L AE IH IH NG K R,stop
flækja,start,F
flækja,start F,L
flækja,start F L,AE
flækja,start F L AE,IH
flækja,start F L AE IH,AE
flækja,start F L AE IH AE,stop
flæmingi,start,F
flæmingi,start F,L
flæmingi,start F L,AE
flæmingi,start F L AE,IH
flæmingi,start F L AE IH,M
flæmingi,start F L AE IH M,IH
flæmingi,start F L AE IH M IH,IH
flæmingi,start F L AE IH M IH IH,stop
flæmska,start,F
flæmska,start F,L
flæmska,start F L,AE
flæmska,start F L AE,IH
flæmska,start F L AE IH,M
flæmska,start F L AE IH M,S
flæmska,start F L AE IH M S,K
flæmska,start F L AE IH M S K,AE
flæmska,start F L AE IH M S K AE,stop
flæmskur,start,F
flæmskur,start F,L
flæmskur,start F L,AE
flæmskur,start F L AE,IH
flæmskur,start F L AE IH,M
flæmskur,start F L AE IH M,S
flæmskur,start F L AE IH M S,K
flæmskur,start F L AE IH M S K,R
flæmskur,start F L AE IH M S K R,stop
flærð,start,F
flærð,start F,L
flærð,start F L,AE
flærð,start F L AE,IH
flærð,start F L AE IH,R
flærð,start F L AE IH R,DH
flærð,start F L AE IH R DH,stop
flæða,start,F
flæða,start F,L
flæða,start F L,AE
flæða,start F L AE,IH
flæða,start F L AE IH,DH
flæða,start F L AE IH DH,AE
flæða,start F L AE IH DH AE,stop
flæði,start,F
flæði,start F,L
flæði,start F L,AE
flæði,start F L AE,IH
flæði,start F L AE IH,DH
flæði,start F L AE IH DH,IH
flæði,start F L AE IH DH IH,stop
flétta,start,F
flétta,start F,L
flétta,start F L,Y
flétta,start F L Y,EH
flétta,start F L Y EH,HH
flétta,start F L Y EH HH,T
flétta,start F L Y EH HH T,AE
flétta,start F L Y EH HH T AE,stop
flík,start,F
flík,start F,L
flík,start F L,IH
flík,start F L IH,K
flík,start F L IH K,stop
flís,start,F
flís,start F,L
flís,start F L,IH
flís,start F L IH,S
flís,start F L IH S,stop
flísatöng,start,F
flísatöng,start F,L
flísatöng,start F L,IH
flísatöng,start F L IH,S
flísatöng,start F L IH S,AE
flísatöng,start F L IH S AE,T
flísatöng,start F L IH S AE T,NG
flísatöng,start F L IH S AE T NG,K
flísatöng,start F L IH S AE T NG K,stop
fló,start,F
fló,start F,L
fló,start F L,OH
fló,start F L OH,UW
fló,start F L OH UW,stop
flóajurt,start,F
flóajurt,start F,L
flóajurt,start F L,OH
flóajurt,start F L OH,UW
flóajurt,start F L OH UW,AE
flóajurt,start F L OH UW AE,Y
flóajurt,start F L OH UW AE Y,T
flóajurt,start F L OH UW AE Y T,stop
flóastör,start,F
flóastör,start F,L
flóastör,start F L,OH
flóastör,start F L OH,UW
flóastör,start F L OH UW,AE
flóastör,start F L OH UW AE,S
flóastör,start F L OH UW AE S,T
flóastör,start F L OH UW AE S T,AE
flóastör,start F L OH UW AE S T AE,R
flóastör,start F L OH UW AE S T AE R,stop
flói,start,F
flói,start F,L
flói,start F L,OH
flói,start F L OH,UW
flói,start F L OH UW,IH
flói,start F L OH UW IH,stop
flón,start,F
flón,start F,L
flón,start F L,OH
flón,start F L OH,UW
flón,start F L OH UW,N
flón,start F L OH UW N,stop
flónska,start,F
flónska,start F,L
flónska,start F L,OH
flónska,start F L OH,UW
flónska,start F L OH UW,N
flónska,start F L OH UW N,S
flónska,start F L OH UW N S,K
flónska,start F L OH UW N S K,AE
flónska,start F L OH UW N S K AE,stop
flónskur,start,F
flónskur,start F,L
flónskur,start F L,OH
flónskur,start F L OH,UW
flónskur,start F L OH UW,N
flónskur,start F L OH UW N,S
flónskur,start F L OH UW N S,K
flónskur,start F L OH UW N S K,R
flónskur,start F L OH UW N S K R,stop
flóra,start,F
flóra,start F,L
flóra,start F L,OH
flóra,start F L OH,UW
flóra,start F L OH UW,R
flóra,start F L OH UW R,AE
flóra,start F L OH UW R AE,stop
flórens,start,F
flórens,start F,L
flórens,start F L,OH
flórens,start F L OH,UW
flórens,start F L OH UW,R
flórens,start F L OH UW R,EH
flórens,start F L OH UW R EH,N
flórens,start F L OH UW R EH N,S
flórens,start F L OH UW R EH N S,stop
flórgoði,start,F
flórgoði,start F,L
flórgoði,start F L,OH
flórgoði,start F L OH,UW
