word,phonemes,label
citești,start T SH IH T EH SH,T
citești,start T SH IH T EH SH T,stop
citi,start,T
citi,start T,SH
citi,start T SH,IH
citi,start T SH IH,T
citi,start T SH IH T,IH
citi,start T SH IH T IH,stop
citii,start,T
citii,start T,SH
citii,start T SH,IH
citii,start T SH IH,T
citii,start T SH IH T,IH
citii,start T SH IH T IH,stop
citim,start,T
citim,start T,SH
citim,start T SH,IH
citim,start T SH IH,T
citim,start T SH IH T,IH
citim,start T SH IH T IH,M
citim,start T SH IH T IH M,stop
citind,start,T
citind,start T,SH
citind,start T SH,IH
citind,start T SH IH,T
citind,start T SH IH T,IH
citind,start T SH IH T IH,N
citind,start T SH IH T IH N,D
citind,start T SH IH T IH N D,stop
citiră,start,T
citiră,start T,SH
citiră,start T SH,IH
citiră,start T SH IH,T
citiră,start T SH IH T,IH
citiră,start T SH IH T IH,R
citiră,start T SH IH T IH R,AX
citiră,start T SH IH T IH R AX,stop
citirăm,start,T
citirăm,start T,SH
citirăm,start T SH,IH
citirăm,start T SH IH,T
citirăm,start T SH IH T,IH
citirăm,start T SH IH T IH,R
citirăm,start T SH IH T IH R,AX
citirăm,start T SH IH T IH R AX,M
citirăm,start T SH IH T IH R AX M,stop
citirăți,start,T
citirăți,start T,SH
citirăți,start T SH,IH
citirăți,start T SH IH,T
citirăți,start T SH IH T,IH
citirăți,start T SH IH T IH,R
citirăți,start T SH IH T IH R,AX
citirăți,start T SH IH T IH R AX,T
citirăți,start T SH IH T IH R AX T,S
citirăți,start T SH IH T IH R AX T S,stop
citise,start,T
citise,start T,SH
citise,start T SH,IH
citise,start T SH IH,T
citise,start T SH IH T,IH
citise,start T SH IH T IH,S
citise,start T SH IH T IH S,EH
citise,start T SH IH T IH S EH,stop
citisem,start,T
citisem,start T,SH
citisem,start T SH,IH
citisem,start T SH IH,T
citisem,start T SH IH T,IH
citisem,start T SH IH T IH,S
citisem,start T SH IH T IH S,EH
citisem,start T SH IH T IH S EH,M
citisem,start T SH IH T IH S EH M,stop
citiseră,start,T
citiseră,start T,SH
citiseră,start T SH,IH
citiseră,start T SH IH,T
citiseră,start T SH IH T,IH
citiseră,start T SH IH T IH,S
citiseră,start T SH IH T IH S,EH
citiseră,start T SH IH T IH S EH,R
citiseră,start T SH IH T IH S EH R,AX
citiseră,start T SH IH T IH S EH R AX,stop
citiserăm,start,T
citiserăm,start T,SH
citiserăm,start T SH,IH
citiserăm,start T SH IH,T
citiserăm,start T SH IH T,IH
citiserăm,start T SH IH T IH,S
citiserăm,start T SH IH T IH S,EH
citiserăm,start T SH IH T IH S EH,R
citiserăm,start T SH IH T IH S EH R,AX
citiserăm,start T SH IH T IH S EH R AX,M
citiserăm,start T SH IH T IH S EH R AX M,stop
citiserăți,start,T
citiserăți,start T,SH
citiserăți,start T SH,IH
citiserăți,start T SH IH,T
citiserăți,start T SH IH T,IH
citiserăți,start T SH IH T IH,S
citiserăți,start T SH IH T IH S,EH
citiserăți,start T SH IH T IH S EH,R
citiserăți,start T SH IH T IH S EH R,AX
citiserăți,start T SH IH T IH S EH R AX,T
citiserăți,start T SH IH T IH S EH R AX T,S
citiserăți,start T SH IH T IH S EH R AX T S,stop
citiseși,start,T
citiseși,start T,SH
citiseși,start T SH,IH
citiseși,start T SH IH,T
citiseși,start T SH IH T,IH
citiseși,start T SH IH T IH,S
citiseși,start T SH IH T IH S,EH
citiseși,start T SH IH T IH S EH,SH
citiseși,start T SH IH T IH S EH SH,stop
citit,start,T
citit,start T,SH
citit,start T SH,IH
citit,start T SH IH,T
citit,start T SH IH T,IH
citit,start T SH IH T IH,T
citit,start T SH IH T IH T,stop
citita,start,CH
citita,start CH,IH
citita,start CH IH,T
citita,start CH IH T,IH
citita,start CH IH T IH,T
citita,start CH IH T IH T,AE
citita,start CH IH T IH T AE,stop
citite,start,CH
citite,start CH,IH
citite,start CH IH,T
citite,start CH IH T,IH
citite,start CH IH T IH,T
citite,start CH IH T IH T,EH
citite,start CH IH T IH T EH,stop
cititei,start,CH
cititei,start CH,IH
cititei,start CH IH,T
cititei,start CH IH T,IH
cititei,start CH IH T IH,T
cititei,start CH IH T IH T,EH
cititei,start CH IH T IH T EH,Y
cititei,start CH IH T IH T EH Y,stop
cititele,start,CH
cititele,start CH,IH
cititele,start CH IH,T
cititele,start CH IH T,IH
cititele,start CH IH T IH,T
cititele,start CH IH T IH T,EH
cititele,start CH IH T IH T EH,L
cititele,start CH IH T IH T EH L,EH
cititele,start CH IH T IH T EH L EH,stop
cititelor,start,CH
cititelor,start CH,IH
cititelor,start CH IH,T
cititelor,start CH IH T,IH
cititelor,start CH IH T IH,T
cititelor,start CH IH T IH T,EH
cititelor,start CH IH T IH T EH,L
cititelor,start CH IH T IH T EH L,OH
cititelor,start CH IH T IH T EH L OH,R
cititelor,start CH IH T IH T EH L OH R,stop
cititul,start,CH
cititul,start CH,IH
cititul,start CH IH,T
cititul,start CH IH T,IH
cititul,start CH IH T IH,T
cititul,start CH IH T IH T,UW
cititul,start CH IH T IH T UW,stop
cititul,start,CH
cititul,start CH,IH
cititul,start CH IH,T
cititul,start CH IH T,IH
cititul,start CH IH T IH,T
cititul,start CH IH T IH T,UW
cititul,start CH IH T IH T UW,L
cititul,start CH IH T IH T UW L,stop
cititului,start,CH
cititului,start CH,IH
cititului,start CH IH,T
cititului,start CH IH T,IH
cititului,start CH IH T IH,T
cititului,start CH IH T IH T,UW
cititului,start CH IH T IH T UW,L
cititului,start CH IH T IH T UW L,UW
cititului,start CH IH T IH T UW L UW,Y
cititului,start CH IH T IH T UW L UW Y,stop
citită,start,CH
citită,start CH,IH
citită,start CH IH,T
citită,start CH IH T,IH
citită,start CH IH T IH,T
citită,start CH IH T IH T,AX
citită,start CH IH T IH T AX,stop
citiși,start,CH
citiși,start CH,IH
citiși,start CH IH,T
citiși,start CH IH T,IH
citiși,start CH IH T IH,SH
citiși,start CH IH T IH SH,stop
citiți,start,CH
citiți,start CH,IH
citiți,start CH IH,T
citiți,start CH IH T,IH
citiți,start CH IH T IH,stop
citiții,start,CH
citiții,start CH,IH
citiții,start CH IH,T
citiții,start CH IH T,IH
citiții,start CH IH T IH,IH
citiții,start CH IH T IH IH,stop
citiților,start,CH
citiților,start CH,IH
citiților,start CH IH,T
citiților,start CH IH T,IH
citiților,start CH IH T IH,IH
citiților,start CH IH T IH IH,L
citiților,start CH IH T IH IH L,OH
citiților,start CH IH T IH IH L OH,R
citiților,start CH IH T IH IH L OH R,stop
citologa,start,CH
citologa,start CH,IH
citologa,start CH IH,T
citologa,start CH IH T,OH
citologa,start CH IH T OH,L
citologa,start CH IH T OH L,OH
citologa,start CH IH T OH L OH,G
citologa,start CH IH T OH L OH G,AE
citologa,start CH IH T OH L OH G AE,stop
citologo,start,CH
citologo,start CH,IH
citologo,start CH IH,T
citologo,start CH IH T,OH
citologo,start CH IH T OH,L
citologo,start CH IH T OH L,OH
citologo,start CH IH T OH L OH,G
citologo,start CH IH T OH L OH G,OH
citologo,start CH IH T OH L OH G OH,stop
ciudat,start,CH
ciudat,start CH,UW
ciudat,start CH UW,D
ciudat,start CH UW D,AE
ciudat,start CH UW D AE,T
ciudat,start CH UW D AE T,stop
clar,start,K
clar,start K,L
clar,start K L,AE
clar,start K L AE,R
clar,start K L AE R,stop
clara,start,K
clara,start K,L
clara,start K L,AE
clara,start K L AE,R
clara,start K L AE R,AE
clara,start K L AE R AE,stop
clare,start,K
clare,start K,L
clare,start K L,AE
clare,start K L AE,R
clare,start K L AE R,EH
clare,start K L AE R EH,stop
clarificai,start,K
clarificai,start K,L
clarificai,start K L,AE
clarificai,start K L AE,R
clarificai,start K L AE R,IH
clarificai,start K L AE R IH,F
clarificai,start K L AE R IH F,IH
clarificai,start K L AE R IH F IH,K
clarificai,start K L AE R IH F IH K,AE
clarificai,start K L AE R IH F IH K AE,Y
clarificai,start K L AE R IH F IH K AE Y,stop
clarificam,start,K
clarificam,start K,L
clarificam,start K L,AE
clarificam,start K L AE,R
clarificam,start K L AE R,IH
clarificam,start K L AE R IH,F
clarificam,start K L AE R IH F,IH
clarificam,start K L AE R IH F IH,K
clarificam,start K L AE R IH F IH K,AE
clarificam,start K L AE R IH F IH K AE,M
clarificam,start K L AE R IH F IH K AE M,stop
clarificase,start,K
clarificase,start K,L
clarificase,start K L,AE
clarificase,start K L AE,R
clarificase,start K L AE R,IH
clarificase,start K L AE R IH,F
clarificase,start K L AE R IH F,IH
clarificase,start K L AE R IH F IH,K
clarificase,start K L AE R IH F IH K,AE
clarificase,start K L AE R IH F IH K AE,S
clarificase,start K L AE R IH F IH K AE S,EH
clarificase,start K L AE R IH F IH K AE S EH,stop
clarificat,start,K
clarificat,start K,L
clarificat,start K L,AE
clarificat,start K L AE,R
clarificat,start K L AE R,IH
clarificat,start K L AE R IH,F
clarificat,start K L AE R IH F,IH
clarificat,start K L AE R IH F IH,K
clarificat,start K L AE R IH F IH K,AE
clarificat,start K L AE R IH F IH K AE,T
clarificat,start K L AE R IH F IH K AE T,stop
climatologa,start,K
climatologa,start K,L
climatologa,start K L,IH
climatologa,start K L IH,M
climatologa,start K L IH M,AE
climatologa,start K L IH M AE,T
climatologa,start K L IH M AE T,OH
climatologa,start K L IH M AE T OH,L
climatologa,start K L IH M AE T OH L,OH
climatologa,start K L IH M AE T OH L OH,G
climatologa,start K L IH M AE T OH L OH G,AE
climatologa,start K L IH M AE T OH L OH G AE,stop
clinica,start,K
clinica,start K,L
clinica,start K L,IH
clinica,start K L IH,N
clinica,start K L IH N,IH
clinica,start K L IH N IH,K
clinica,start K L IH N IH K,AE
clinica,start K L IH N IH K AE,stop
clinici,start,K
clinici,start K,L
clinici,start K L,IH
clinici,start K L IH,N
clinici,start K L IH N,IH
clinici,start K L IH N IH,CH
clinici,start K L IH N IH CH,stop
clinico,start,K
clinico,start K,L
clinico,start K L,IH
clinico,start K L IH,N
clinico,start K L IH N,IH
clinico,start K L IH N IH,K
clinico,start K L IH N IH K,OH
clinico,start K L IH N IH K OH,stop
clipe,start,K
clipe,start K,L
clipe,start K L,IH
clipe,start K L IH,P
clipe,start K L IH P,EH
clipe,start K L IH P EH,stop
clipea,start,K
clipea,start K,L
clipea,start K L,IH
clipea,start K L IH,P
clipea,start K L IH P,EH
clipea,start K L IH P EH,AE
clipea,start K L IH P EH AE,stop
clipei,start,K
clipei,start K,L
clipei,start K L,IH
clipei,start K L IH,P
clipei,start K L IH P,EH
clipei,start K L IH P EH,Y
clipei,start K L IH P EH Y,stop
clipită,start,K
clipită,start K,L
clipită,start K L,IH
clipită,start K L IH,P
clipită,start K L IH P,IH
clipită,start K L IH P IH,T
clipită,start K L IH P IH T,AX
clipită,start K L IH P IH T AX,stop
cloaca,start,K
cloaca,start K,L
cloaca,start K L,OH
cloaca,start K L OH,AE
cloaca,start K L OH AE,K
cloaca,start K L OH AE K,AE
cloaca,start K L OH AE K AE,stop
cloroformizase,start,K
cloroformizase,start K,L
cloroformizase,start K L,OH
cloroformizase,start K L OH,R
cloroformizase,start K L OH R,OH
cloroformizase,start K L OH R OH,F
cloroformizase,start K L OH R OH F,OH
cloroformizase,start K L OH R OH F OH,R
cloroformizase,start K L OH R OH F OH R,M
cloroformizase,start K L OH R OH F OH R M,IH
cloroformizase,start K L OH R OH F OH R M IH,Z
cloroformizase,start K L OH R OH F OH R M IH Z,AE
cloroformizase,start K L OH R OH F OH R M IH Z AE,S
cloroformizase,start K L OH R OH F OH R M IH Z AE S,EH
cloroformizase,start K L OH R OH F OH R M IH Z AE S EH,stop
clădea,start,K
clădea,start K,L
clădea,start K L,AX
clădea,start K L AX,D
clădea,start K L AX D,Y
clădea,start K L AX D Y,AE
clădea,start K L AX D Y AE,stop
clădeai,start,K
clădeai,start K,L
clădeai,start K L,AX
clădeai,start K L AX,D
clădeai,start K L AX D,Y
clădeai,start K L AX D Y,AE
clădeai,start K L AX D Y AE,Y
clădeai,start K L AX D Y AE Y,stop
clădeam,start,K
clădeam,start K,L
clădeam,start K L,AX
clădeam,start K L AX,D
clădeam,start K L AX D,Y
clădeam,start K L AX D Y,AE
clădeam,start K L AX D Y AE,M
clădeam,start K L AX D Y AE M,stop
clădească,start,K
clădească,start K,L
clădească,start K L,AX
clădească,start K L AX,D
clădească,start K L AX D,Y
clădească,start K L AX D Y,AE
clădească,start K L AX D Y AE,S
clădească,start K L AX D Y AE S,K
clădească,start K L AX D Y AE S K,AX
clădească,start K L AX D Y AE S K AX,stop
clădeau,start,K
clădeau,start K,L
clădeau,start K L,AX
clădeau,start K L AX,D
clădeau,start K L AX D,Y
clădeau,start K L AX D Y,AE
clădeau,start K L AX D Y AE,W
clădeau,start K L AX D Y AE W,stop
clădeați,start,K
clădeați,start K,L
clădeați,start K L,AX
clădeați,start K L AX,D
clădeați,start K L AX D,Y
clădeați,start K L AX D Y,AE
clădeați,start K L AX D Y AE,T
clădeați,start K L AX D Y AE T,S
clădeați,start K L AX D Y AE T S,stop
clădesc,start,K
clădesc,start K,L
clădesc,start K L,AX
clădesc,start K L AX,D
clădesc,start K L AX D,EH
clădesc,start K L AX D EH,S
clădesc,start K L AX D EH S,K
clădesc,start K L AX D EH S K,stop
clădește,start,K
clădește,start K,L
clădește,start K L,AX
clădește,start K L AX,D
clădește,start K L AX D,EH
clădește,start K L AX D EH,SH
clădește,start K L AX D EH SH,T
clădește,start K L AX D EH SH T,EH
clădește,start K L AX D EH SH T EH,stop
clădești,start,K
clădești,start K,L
clădești,start K L,AX
clădești,start K L AX,D
clădești,start K L AX D,EH
clădești,start K L AX D EH,SH
clădești,start K L AX D EH SH,T
clădești,start K L AX D EH SH T,stop
clădi,start,K
clădi,start K,L
clădi,start K L,AX
clădi,start K L AX,D
clădi,start K L AX D,IH
clădi,start K L AX D IH,stop
clădii,start,K
clădii,start K,L
clădii,start K L,AX
clădii,start K L AX,D
clădii,start K L AX D,IH
clădii,start K L AX D IH,stop
clădim,start,K
clădim,start K,L
clădim,start K L,AX
clădim,start K L AX,D
clădim,start K L AX D,IH
clădim,start K L AX D IH,M
clădim,start K L AX D IH M,stop
clădind,start,K
clădind,start K,L
clădind,start K L,AX
clădind,start K L AX,D
clădind,start K L AX D,IH
clădind,start K L AX D IH,N
clădind,start K L AX D IH N,D
clădind,start K L AX D IH N D,stop
clădire,start,K
clădire,start K,L
clădire,start K L,AX
clădire,start K L AX,D
clădire,start K L AX D,IH
clădire,start K L AX D IH,R
clădire,start K L AX D IH R,EH
clădire,start K L AX D IH R EH,stop
clădiră,start,K
clădiră,start K,L
clădiră,start K L,AX
clădiră,start K L AX,D
clădiră,start K L AX D,IH
clădiră,start K L AX D IH,R
clădiră,start K L AX D IH R,AX
clădiră,start K L AX D IH R AX,stop
clădirăm,start,K
clădirăm,start K,L
clădirăm,start K L,AX
clădirăm,start K L AX,D
clădirăm,start K L AX D,IH
clădirăm,start K L AX D IH,R
clădirăm,start K L AX D IH R,AX
clădirăm,start K L AX D IH R AX,M
clădirăm,start K L AX D IH R AX M,stop
clădirăți,start,K
clădirăți,start K,L
clădirăți,start K L,AX
clădirăți,start K L AX,D
clădirăți,start K L AX D,IH
clădirăți,start K L AX D IH,R
clădirăți,start K L AX D IH R,AX
clădirăți,start K L AX D IH R AX,T
clădirăți,start K L AX D IH R AX T,S
clădirăți,start K L AX D IH R AX T S,stop
clădise,start,K
clădise,start K,L
clădise,start K L,AX
clădise,start K L AX,D
clădise,start K L AX D,IH
clădise,start K L AX D IH,S
clădise,start K L AX D IH S,EH
clădise,start K L AX D IH S EH,stop
clădisem,start,K
clădisem,start K,L
clădisem,start K L,AX
clădisem,start K L AX,D
clădisem,start K L AX D,IH
clădisem,start K L AX D IH,S
clădisem,start K L AX D IH S,EH
clădisem,start K L AX D IH S EH,M
clădisem,start K L AX D IH S EH M,stop
clădiseră,start,K
clădiseră,start K,L
clădiseră,start K L,AX
clădiseră,start K L AX,D
clădiseră,start K L AX D,IH
clădiseră,start K L AX D IH,S
clădiseră,start K L AX D IH S,EH
clădiseră,start K L AX D IH S EH,R
clădiseră,start K L AX D IH S EH R,AX
clădiseră,start K L AX D IH S EH R AX,stop
clădiserăm,start,K
clădiserăm,start K,L
clădiserăm,start K L,AX
clădiserăm,start K L AX,D
clădiserăm,start K L AX D,IH
clădiserăm,start K L AX D IH,S
clădiserăm,start K L AX D IH S,EH
clădiserăm,start K L AX D IH S EH,R
clădiserăm,start K L AX D IH S EH R,AX
clădiserăm,start K L AX D IH S EH R AX,M
clădiserăm,start K L AX D IH S EH R AX M,stop
clădiserăți,start,K
clădiserăți,start K,L
clădiserăți,start K L,AX
clădiserăți,start K L AX,D
clădiserăți,start K L AX D,IH
clădiserăți,start K L AX D IH,S
clădiserăți,start K L AX D IH S,EH
clădiserăți,start K L AX D IH S EH,R
clădiserăți,start K L AX D IH S EH R,AX
clădiserăți,start K L AX D IH S EH R AX,T
clădiserăți,start K L AX D IH S EH R AX T,S
clădiserăți,start K L AX D IH S EH R AX T S,stop
clădiseși,start,K
clădiseși,start K,L
clădiseși,start K L,AX
clădiseși,start K L AX,D
clădiseși,start K L AX D,IH
clădiseși,start K L AX D IH,S
clădiseși,start K L AX D IH S,EH
clădiseși,start K L AX D IH S EH,SH
clădiseși,start K L AX D IH S EH SH,stop
clădit,start,K
clădit,start K,L
clădit,start K L,AX
clădit,start K L AX,D
clădit,start K L AX D,IH
clădit,start K L AX D IH,T
clădit,start K L AX D IH T,stop
clădita,start,K
clădita,start K,L
clădita,start K L,AX
clădita,start K L AX,D
clădita,start K L AX D,IH
clădita,start K L AX D IH,T
clădita,start K L AX D IH T,AE
clădita,start K L AX D IH T AE,stop
clădite,start,K
clădite,start K,L
clădite,start K L,AX
clădite,start K L AX,D
clădite,start K L AX D,IH
clădite,start K L AX D IH,T
clădite,start K L AX D IH T,EH
clădite,start K L AX D IH T EH,stop
clăditei,start,K
clăditei,start K,L
clăditei,start K L,AX
clăditei,start K L AX,D
clăditei,start K L AX D,IH
clăditei,start K L AX D IH,T
clăditei,start K L AX D IH T,EH
clăditei,start K L AX D IH T EH,Y
clăditei,start K L AX D IH T EH Y,stop
clăditele,start,K
clăditele,start K,L
clăditele,start K L,AX
clăditele,start K L AX,D
clăditele,start K L AX D,IH
clăditele,start K L AX D IH,T
clăditele,start K L AX D IH T,EH
clăditele,start K L AX D IH T EH,L
clăditele,start K L AX D IH T EH L,EH
clăditele,start K L AX D IH T EH L EH,stop
clăditelor,start,K
clăditelor,start K,L
clăditelor,start K L,AX
clăditelor,start K L AX,D
clăditelor,start K L AX D,IH
clăditelor,start K L AX D IH,T
clăditelor,start K L AX D IH T,EH
clăditelor,start K L AX D IH T EH,L
clăditelor,start K L AX D IH T EH L,OH
clăditelor,start K L AX D IH T EH L OH,R
clăditelor,start K L AX D IH T EH L OH R,stop
clăditul,start,K
clăditul,start K,L
clăditul,start K L,AX
clăditul,start K L AX,D
clăditul,start K L AX D,IH
clăditul,start K L AX D IH,T
clăditul,start K L AX D IH T,UW
clăditul,start K L AX D IH T UW,stop
clăditul,start,K
clăditul,start K,L
clăditul,start K L,AX
clăditul,start K L AX,D
clăditul,start K L AX D,IH
clăditul,start K L AX D IH,T
clăditul,start K L AX D IH T,UW
clăditul,start K L AX D IH T UW,L
clăditul,start K L AX D IH T UW L,stop
clăditului,start,K
clăditului,start K,L
clăditului,start K L,AX
clăditului,start K L AX,D
clăditului,start K L AX D,IH
clăditului,start K L AX D IH,T
clăditului,start K L AX D IH T,UW
clăditului,start K L AX D IH T UW,L
clăditului,start K L AX D IH T UW L,UW
clăditului,start K L AX D IH T UW L UW,Y
clăditului,start K L AX D IH T UW L UW Y,stop
clădită,start,K
clădită,start K,L
clădită,start K L,AX
clădită,start K L AX,D
clădită,start K L AX D,IH
clădită,start K L AX D IH,T
clădită,start K L AX D IH T,AX
clădită,start K L AX D IH T AX,stop
clădiși,start,K
clădiși,start K,L
clădiși,start K L,AX
clădiși,start K L AX,D
clădiși,start K L AX D,IH
clădiși,start K L AX D IH,SH
clădiși,start K L AX D IH SH,stop
clădiți,start,K
clădiți,start K,L
clădiți,start K L,AX
clădiți,start K L AX,D
clădiți,start K L AX D,IH
clădiți,start K L AX D IH,stop
clădiții,start,K
clădiții,start K,L
clădiții,start K L,AX
clădiții,start K L AX,D
clădiții,start K L AX D,IH
clădiții,start K L AX D IH,IH
clădiții,start K L AX D IH IH,stop
clădiților,start,K
clădiților,start K,L
clădiților,start K L,AX
clădiților,start K L AX,D
clădiților,start K L AX D,IH
clădiților,start K L AX D IH,IH
clădiților,start K L AX D IH IH,L
clădiților,start K L AX D IH IH L,OH
clădiților,start K L AX D IH IH L OH,R
clădiților,start K L AX D IH IH L OH R,stop
coada,start,K
coada,start K,OH
coada,start K OH,AE
coada,start K OH AE,D
coada,start K OH AE D,AE
coada,start K OH AE D AE,stop
coado,start,K
coado,start K,OH
coado,start K OH,AE
coado,start K OH AE,D
coado,start K OH AE D,OH
coado,start K OH AE D OH,stop
coadă,start,K
coadă,start K,OH
coadă,start K OH,AE
coadă,start K OH AE,D
coadă,start K OH AE D,AX
coadă,start K OH AE D AX,stop
coagulai,start,K
coagulai,start K,OH
coagulai,start K OH,AE
coagulai,start K OH AE,G
coagulai,start K OH AE G,UW
coagulai,start K OH AE G UW,L
coagulai,start K OH AE G UW L,AE
coagulai,start K OH AE G UW L AE,Y
coagulai,start K OH AE G UW L AE Y,stop
coagulam,start,K
coagulam,start K,OH
coagulam,start K OH,AE
coagulam,start K OH AE,G
coagulam,start K OH AE G,UW
coagulam,start K OH AE G UW,L
coagulam,start K OH AE G UW L,AE
coagulam,start K OH AE G UW L AE,M
coagulam,start K OH AE G UW L AE M,stop
coagulase,start,K
coagulase,start K,OH
coagulase,start K OH,AE
coagulase,start K OH AE,G
coagulase,start K OH AE G,UW
coagulase,start K OH AE G UW,L
coagulase,start K OH AE G UW L,AE
coagulase,start K OH AE G UW L AE,S
coagulase,start K OH AE G UW L AE S,EH
coagulase,start K OH AE G UW L AE S EH,stop
coagulat,start,K
coagulat,start K,OH
coagulat,start K OH,AE
coagulat,start K OH AE,G
coagulat,start K OH AE G,UW
coagulat,start K OH AE G UW,L
coagulat,start K OH AE G UW L,AE
coagulat,start K OH AE G UW L AE,T
coagulat,start K OH AE G UW L AE T,stop
coagulez,start,K
coagulez,start K,OH
coagulez,start K OH,AE
coagulez,start K OH AE,G
coagulez,start K OH AE G,UW
coagulez,start K OH AE G UW,L
coagulez,start K OH AE G UW L,EH
coagulez,start K OH AE G UW L EH,Z
coagulez,start K OH AE G UW L EH Z,stop
coaie,start,K
coaie,start K,AE
coaie,start K AE,Y
coaie,start K AE Y,EH
coaie,start K AE Y EH,stop
coapse,start,K
coapse,start K,OH
coapse,start K OH,AE
coapse,start K OH AE,P
coapse,start K OH AE P,S
coapse,start K OH AE P S,EH
coapse,start K OH AE P S EH,stop
coapsă,start,K
coapsă,start K,AE
coapsă,start K AE,P
coapsă,start K AE P,S
coapsă,start K AE P S,AX
coapsă,start K AE P S AX,stop
coardă,start,K
coardă,start K,OH
coardă,start K OH,AE
coardă,start K OH AE,R
coardă,start K OH AE R,D
coardă,start K OH AE R D,AX
coardă,start K OH AE R D AX,stop
coaste,start,K
coaste,start K,OH
coaste,start K OH,AE
coaste,start K OH AE,S
coaste,start K OH AE S,T
coaste,start K OH AE S T,EH
coaste,start K OH AE S T EH,stop
coastă,start,K
coastă,start K,OH
coastă,start K OH,AE
coastă,start K OH AE,S
coastă,start K OH AE S,T
coastă,start K OH AE S T,AX
coastă,start K OH AE S T AX,stop
coasă,start,K
coasă,start K,OH
coasă,start K OH,AE
coasă,start K OH AE,S
coasă,start K OH AE S,AX
coasă,start K OH AE S AX,stop
cocea,start,K
cocea,start K,OH
cocea,start K OH,CH
cocea,start K OH CH,EH
cocea,start K OH CH EH,AE
cocea,start K OH CH EH AE,stop
coci,start,K
coci,start K,OH
coci,start K OH,CH
coci,start K OH CH,stop
cocori,start,K
cocori,start K,OH
cocori,start K OH,K
cocori,start K OH K,OH
cocori,start K OH K OH,R
cocori,start K OH K OH R,stop
cocota,start,K
cocota,start K,OH
cocota,start K OH,K
cocota,start K OH K,OH
cocota,start K OH K OH,T
cocota,start K OH K OH T,AE
cocota,start K OH K OH T AE,stop
cocote,start,K
cocote,start K,OH
cocote,start K OH,K
cocote,start K OH K,OH
cocote,start K OH K OH,T
cocote,start K OH K OH T,EH
cocote,start K OH K OH T EH,stop
cocoș,start,K
cocoș,start K,OH
cocoș,start K OH,K
cocoș,start K OH K,OH
cocoș,start K OH K OH,SH
cocoș,start K OH K OH SH,stop
coi,start,K
coi,start K,OH
coi,start K OH,Y
coi,start K OH Y,stop
coiot,start,K
coiot,start K,OH
coiot,start K OH,Y
coiot,start K OH Y,OH
coiot,start K OH Y OH,T
coiot,start K OH Y OH T,stop
colan,start,K
colan,start K,OH
colan,start K OH,L
colan,start K OH L,AE
colan,start K OH L AE,N
colan,start K OH L AE N,stop
coleg,start,K
coleg,start K,OH
coleg,start K OH,L
coleg,start K OH L,EH
coleg,start K OH L EH,G
coleg,start K OH L EH G,stop
colina,start,K
colina,start K,OH
colina,start K OH,L
colina,start K OH L,IH
colina,start K OH L IH,N
colina,start K OH L IH N,AE
colina,start K OH L IH N AE,stop
colindase,start,K
colindase,start K,OH
colindase,start K OH,L
colindase,start K OH L,IH
colindase,start K OH L IH,N
colindase,start K OH L IH N,D
colindase,start K OH L IH N D,AE
colindase,start K OH L IH N D AE,S
colindase,start K OH L IH N D AE S,EH
colindase,start K OH L IH N D AE S EH,stop
colinde,start,K
colinde,start K,OH
colinde,start K OH,L
colinde,start K OH L,IH
colinde,start K OH L IH,N
colinde,start K OH L IH N,D
colinde,start K OH L IH N D,EH
colinde,start K OH L IH N D EH,stop
coline,start,K
coline,start K,OH
coline,start K OH,L
coline,start K OH L,IH
coline,start K OH L IH,N
coline,start K OH L IH N,EH
coline,start K OH L IH N EH,stop
columna,start,K
columna,start K,OH
columna,start K OH,L
columna,start K OH L,UW
columna,start K OH L UW,M
columna,start K OH L UW M,N
columna,start K OH L UW M N,AE
columna,start K OH L UW M N AE,stop
columne,start,K
columne,start K,OH
columne,start K OH,L
columne,start K OH L,UW
columne,start K OH L UW,M
columne,start K OH L UW M,N
columne,start K OH L UW M N,EH
columne,start K OH L UW M N EH,stop
comandai,start,K
comandai,start K,OH
comandai,start K OH,M
comandai,start K OH M,AE
comandai,start K OH M AE,N
comandai,start K OH M AE N,D
comandai,start K OH M AE N D,AE
comandai,start K OH M AE N D AE,Y
comandai,start K OH M AE N D AE Y,stop
comandam,start,K
comandam,start K,OH
comandam,start K OH,M
comandam,start K OH M,AE
comandam,start K OH M AE,N
comandam,start K OH M AE N,D
comandam,start K OH M AE N D,AE
comandam,start K OH M AE N D AE,M
comandam,start K OH M AE N D AE M,stop
comandase,start,K
comandase,start K,OH
comandase,start K OH,M
comandase,start K OH M,AE
comandase,start K OH M AE,N
comandase,start K OH M AE N,D
comandase,start K OH M AE N D,AE
comandase,start K OH M AE N D AE,S
comandase,start K OH M AE N D AE S,EH
comandase,start K OH M AE N D AE S EH,stop
comandat,start,K
comandat,start K,OH
comandat,start K OH,M
comandat,start K OH M,AE
comandat,start K OH M AE,N
comandat,start K OH M AE N,D
comandat,start K OH M AE N D,AE
comandat,start K OH M AE N D AE,T
comandat,start K OH M AE N D AE T,stop
comande,start,K
comande,start K,OH
comande,start K OH,M
comande,start K OH M,AE
comande,start K OH M AE,N
comande,start K OH M AE N,D
comande,start K OH M AE N D,EH
comande,start K OH M AE N D EH,stop
combat,start,K
combat,start K,OH
combat,start K OH,M
combat,start K OH M,B
combat,start K OH M B,AE
combat,start K OH M B AE,T
combat,start K OH M B AE T,stop
