word,phonemes,label
derisive,start D ER IH S IH,V
derisive,start D ER IH S IH V,stop
derma,start,D
derma,start D,ER
derma,start D ER,M
derma,start D ER M,AH
derma,start D ER M AH,stop
dermagraph,start,D
dermagraph,start D,ER
dermagraph,start D ER,M
dermagraph,start D ER M,AH
dermagraph,start D ER M AH,G
dermagraph,start D ER M AH G,R
dermagraph,start D ER M AH G R,AE
dermagraph,start D ER M AH G R AE,F
dermagraph,start D ER M AH G R AE F,stop
dermatologists,start,D
dermatologists,start D,ER
dermatologists,start D ER,M
dermatologists,start D ER M,AH
dermatologists,start D ER M AH,T
dermatologists,start D ER M AH T,AA
dermatologists,start D ER M AH T AA,L
dermatologists,start D ER M AH T AA L,AH
dermatologists,start D ER M AH T AA L AH,JH
dermatologists,start D ER M AH T AA L AH JH,IH
dermatologists,start D ER M AH T AA L AH JH IH,S
dermatologists,start D ER M AH T AA L AH JH IH S,T
dermatologists,start D ER M AH T AA L AH JH IH S T,S
dermatologists,start D ER M AH T AA L AH JH IH S T S,stop
dermatology,start,D
dermatology,start D,ER
dermatology,start D ER,M
dermatology,start D ER M,AH
dermatology,start D ER M AH,T
dermatology,start D ER M AH T,AA
dermatology,start D ER M AH T AA,L
dermatology,start D ER M AH T AA L,AH
dermatology,start D ER M AH T AA L AH,JH
dermatology,start D ER M AH T AA L AH JH,IY
dermatology,start D ER M AH T AA L AH JH IY,stop
dermott,start,D
dermott,start D,ER
dermott,start D ER,M
dermott,start D ER M,AH
dermott,start D ER M AH,T
dermott,start D ER M AH T,stop
derosa,start,D
derosa,start D,IH
derosa,start D IH,R
derosa,start D IH R,OW
derosa,start D IH R OW,S
derosa,start D IH R OW S,AH
derosa,start D IH R OW S AH,stop
derosier,start,D
derosier,start D,EH
derosier,start D EH,R
derosier,start D EH R,AH
derosier,start D EH R AH,S
derosier,start D EH R AH S,IY
derosier,start D EH R AH S IY,ER
derosier,start D EH R AH S IY ER,stop
derossett,start,D
derossett,start D,EH
derossett,start D EH,R
derossett,start D EH R,AH
derossett,start D EH R AH,S
derossett,start D EH R AH S,EH
derossett,start D EH R AH S EH,T
derossett,start D EH R AH S EH T,stop
derry,start,D
derry,start D,EH
derry,start D EH,R
derry,start D EH R,IY
derry,start D EH R IY,stop
derubeis,start,D
derubeis,start D,EH
derubeis,start D EH,R
derubeis,start D EH R,AH
derubeis,start D EH R AH,B
derubeis,start D EH R AH B,AY
derubeis,start D EH R AH B AY,Z
derubeis,start D EH R AH B AY Z,stop
desalinization,start,D
desalinization,start D,IY
desalinization,start D IY,S
desalinization,start D IY S,EY
desalinization,start D IY S EY,L
desalinization,start D IY S EY L,IH
desalinization,start D IY S EY L IH,N
desalinization,start D IY S EY L IH N,AH
desalinization,start D IY S EY L IH N AH,Z
desalinization,start D IY S EY L IH N AH Z,EY
desalinization,start D IY S EY L IH N AH Z EY,SH
desalinization,start D IY S EY L IH N AH Z EY SH,AH
desalinization,start D IY S EY L IH N AH Z EY SH AH,N
desalinization,start D IY S EY L IH N AH Z EY SH AH N,stop
desalvo,start,D
desalvo,start D,IH
desalvo,start D IH,S
desalvo,start D IH S,AA
desalvo,start D IH S AA,L
desalvo,start D IH S AA L,V
desalvo,start D IH S AA L V,OW
desalvo,start D IH S AA L V OW,stop
descartess,start,D
descartess,start D,EY
descartess,start D EY,K
descartess,start D EY K,AA
descartess,start D EY K AA,R
descartess,start D EY K AA R,T
descartess,start D EY K AA R T,S
descartess,start D EY K AA R T S,stop
descendents,start,D
descendents,start D,IH
descendents,start D IH,S
descendents,start D IH S,EH
descendents,start D IH S EH,N
descendents,start D IH S EH N,D
descendents,start D IH S EH N D,AH
descendents,start D IH S EH N D AH,N
descendents,start D IH S EH N D AH N,T
descendents,start D IH S EH N D AH N T,S
descendents,start D IH S EH N D AH N T S,stop
deschaine,start,D
deschaine,start D,IH
deschaine,start D IH,S
deschaine,start D IH S,K
deschaine,start D IH S K,EY
deschaine,start D IH S K EY,N
deschaine,start D IH S K EY N,stop
deschene,start,D
deschene,start D,EH
deschene,start D EH,SH
deschene,start D EH SH,IY
deschene,start D EH SH IY,N
deschene,start D EH SH IY N,stop
description,start,D
description,start D,IH
description,start D IH,S
description,start D IH S,K
description,start D IH S K,R
description,start D IH S K R,IH
description,start D IH S K R IH,P
description,start D IH S K R IH P,SH
description,start D IH S K R IH P SH,AH
description,start D IH S K R IH P SH AH,N
description,start D IH S K R IH P SH AH N,stop
desecration,start,D
desecration,start D,EH
desecration,start D EH,S
desecration,start D EH S,AH
desecration,start D EH S AH,K
desecration,start D EH S AH K,R
desecration,start D EH S AH K R,EY
desecration,start D EH S AH K R EY,SH
desecration,start D EH S AH K R EY SH,AH
desecration,start D EH S AH K R EY SH AH,N
desecration,start D EH S AH K R EY SH AH N,stop
desegregation,start,D
desegregation,start D,IH
desegregation,start D IH,S
desegregation,start D IH S,EH
desegregation,start D IH S EH,G
desegregation,start D IH S EH G,R
desegregation,start D IH S EH G R,AH
desegregation,start D IH S EH G R AH,G
desegregation,start D IH S EH G R AH G,EY
desegregation,start D IH S EH G R AH G EY,SH
desegregation,start D IH S EH G R AH G EY SH,AH
desegregation,start D IH S EH G R AH G EY SH AH,N
desegregation,start D IH S EH G R AH G EY SH AH N,stop
desensitizing,start,D
desensitizing,start D,IH
desensitizing,start D IH,S
desensitizing,start D IH S,EH
desensitizing,start D IH S EH,N
desensitizing,start D IH S EH N,S
desensitizing,start D IH S EH N S,AH
desensitizing,start D IH S EH N S AH,T
desensitizing,start D IH S EH N S AH T,AY
desensitizing,start D IH S EH N S AH T AY,Z
desensitizing,start D IH S EH N S AH T AY Z,IH
desensitizing,start D IH S EH N S AH T AY Z IH,NG
desensitizing,start D IH S EH N S AH T AY Z IH NG,stop
deserted,start,D
deserted,start D,IH
deserted,start D IH,Z
deserted,start D IH Z,ER
deserted,start D IH Z ER,T
deserted,start D IH Z ER T,IH
deserted,start D IH Z ER T IH,D
deserted,start D IH Z ER T IH D,stop
desertions,start,D
desertions,start D,IH
desertions,start D IH,Z
desertions,start D IH Z,ER
desertions,start D IH Z ER,SH
desertions,start D IH Z ER SH,AH
desertions,start D IH Z ER SH AH,N
desertions,start D IH Z ER SH AH N,Z
desertions,start D IH Z ER SH AH N Z,stop
deserts,start,D
deserts,start D,EH
deserts,start D EH,Z
deserts,start D EH Z,ER
deserts,start D EH Z ER,T
deserts,start D EH Z ER T,S
deserts,start D EH Z ER T S,stop
deshane,start,D
deshane,start D,EH
deshane,start D EH,SH
deshane,start D EH SH,AH
deshane,start D EH SH AH,N
deshane,start D EH SH AH N,stop
deshotels,start,D
deshotels,start D,EH
deshotels,start D EH,SH
deshotels,start D EH SH,AH
deshotels,start D EH SH AH,T
deshotels,start D EH SH AH T,AH
deshotels,start D EH SH AH T AH,L
deshotels,start D EH SH AH T AH L,Z
deshotels,start D EH SH AH T AH L Z,stop
desiccation,start,D
desiccation,start D,EH
desiccation,start D EH,S
desiccation,start D EH S,AH
desiccation,start D EH S AH,K
desiccation,start D EH S AH K,EY
desiccation,start D EH S AH K EY,SH
desiccation,start D EH S AH K EY SH,AH
desiccation,start D EH S AH K EY SH AH,N
desiccation,start D EH S AH K EY SH AH N,stop
designcraft,start,D
designcraft,start D,IH
designcraft,start D IH,Z
designcraft,start D IH Z,AY
designcraft,start D IH Z AY,N
designcraft,start D IH Z AY N,K
designcraft,start D IH Z AY N K,R
designcraft,start D IH Z AY N K R,AE
designcraft,start D IH Z AY N K R AE,F
designcraft,start D IH Z AY N K R AE F,T
designcraft,start D IH Z AY N K R AE F T,stop
designer,start,D
designer,start D,IH
designer,start D IH,Z
designer,start D IH Z,AY
designer,start D IH Z AY,N
designer,start D IH Z AY N,ER
designer,start D IH Z AY N ER,stop
desimone,start,D
desimone,start D,IH
desimone,start D IH,S
desimone,start D IH S,IY
desimone,start D IH S IY,M
desimone,start D IH S IY M,OW
desimone,start D IH S IY M OW,N
desimone,start D IH S IY M OW N,IY
desimone,start D IH S IY M OW N IY,stop
desist,start,D
desist,start D,IH
desist,start D IH,S
desist,start D IH S,IH
desist,start D IH S IH,S
desist,start D IH S IH S,T
desist,start D IH S IH S T,stop
deskin,start,D
deskin,start D,EH
deskin,start D EH,S
deskin,start D EH S,K
deskin,start D EH S K,IH
deskin,start D EH S K IH,N
deskin,start D EH S K IH N,stop
deskjet,start,D
deskjet,start D,EH
deskjet,start D EH,S
deskjet,start D EH S,K
deskjet,start D EH S K,JH
deskjet,start D EH S K JH,EH
deskjet,start D EH S K JH EH,T
deskjet,start D EH S K JH EH T,stop
desmids,start,D
desmids,start D,EH
desmids,start D EH,S
desmids,start D EH S,M
desmids,start D EH S M,AH
desmids,start D EH S M AH,D
desmids,start D EH S M AH D,Z
desmids,start D EH S M AH D Z,stop
desmoplasia,start,D
desmoplasia,start D,EH
desmoplasia,start D EH,Z
desmoplasia,start D EH Z,M
desmoplasia,start D EH Z M,OW
desmoplasia,start D EH Z M OW,P
desmoplasia,start D EH Z M OW P,L
desmoplasia,start D EH Z M OW P L,EY
desmoplasia,start D EH Z M OW P L EY,ZH
desmoplasia,start D EH Z M OW P L EY ZH,IY
desmoplasia,start D EH Z M OW P L EY ZH IY,AH
desmoplasia,start D EH Z M OW P L EY ZH IY AH,stop
desolate,start,D
desolate,start D,EH
desolate,start D EH,S
desolate,start D EH S,AH
desolate,start D EH S AH,L
desolate,start D EH S AH L,AH
desolate,start D EH S AH L AH,T
desolate,start D EH S AH L AH T,stop
desouza,start,D
desouza,start D,EY
desouza,start D EY,S
desouza,start D EY S,UW
desouza,start D EY S UW,Z
desouza,start D EY S UW Z,AH
desouza,start D EY S UW Z AH,stop
despairs,start,D
despairs,start D,IH
despairs,start D IH,S
despairs,start D IH S,P
despairs,start D IH S P,EH
despairs,start D IH S P EH,R
despairs,start D IH S P EH R,Z
despairs,start D IH S P EH R Z,stop
desper,start,D
desper,start D,EH
desper,start D EH,S
desper,start D EH S,P
desper,start D EH S P,ER
desper,start D EH S P ER,stop
despondent,start,D
despondent,start D,IH
despondent,start D IH,S
despondent,start D IH S,P
despondent,start D IH S P,AA
despondent,start D IH S P AA,N
despondent,start D IH S P AA N,D
despondent,start D IH S P AA N D,AH
despondent,start D IH S P AA N D AH,N
despondent,start D IH S P AA N D AH N,T
despondent,start D IH S P AA N D AH N T,stop
despres,start,D
despres,start D,EH
despres,start D EH,S
despres,start D EH S,P
despres,start D EH S P,ER
despres,start D EH S P ER,Z
despres,start D EH S P ER Z,stop
desroches,start,D
desroches,start D,EY
desroches,start D EY,R
desroches,start D EY R,OW
desroches,start D EY R OW,SH
desroches,start D EY R OW SH,IH
desroches,start D EY R OW SH IH,Z
desroches,start D EY R OW SH IH Z,stop
desrosiers,start,D
desrosiers,start D,EY
desrosiers,start D EY,R
desrosiers,start D EY R,OW
desrosiers,start D EY R OW,SH
desrosiers,start D EY R OW SH,IY
desrosiers,start D EY R OW SH IY,ER
desrosiers,start D EY R OW SH IY ER,Z
desrosiers,start D EY R OW SH IY ER Z,stop
dest,start,D
dest,start D,EH
dest,start D EH,S
dest,start D EH S,T
dest,start D EH S T,stop
destabilization,start,D
destabilization,start D,IY
destabilization,start D IY,S
destabilization,start D IY S,T
destabilization,start D IY S T,EY
destabilization,start D IY S T EY,B
destabilization,start D IY S T EY B,AH
destabilization,start D IY S T EY B AH,L
destabilization,start D IY S T EY B AH L,AH
destabilization,start D IY S T EY B AH L AH,Z
destabilization,start D IY S T EY B AH L AH Z,EY
destabilization,start D IY S T EY B AH L AH Z EY,SH
destabilization,start D IY S T EY B AH L AH Z EY SH,AH
destabilization,start D IY S T EY B AH L AH Z EY SH AH,N
destabilization,start D IY S T EY B AH L AH Z EY SH AH N,stop
destefano,start,D
destefano,start D,IH
destefano,start D IH,S
destefano,start D IH S,T
destefano,start D IH S T,EH
destefano,start D IH S T EH,F
destefano,start D IH S T EH F,AA
destefano,start D IH S T EH F AA,N
destefano,start D IH S T EH F AA N,OW
destefano,start D IH S T EH F AA N OW,stop
destined,start,D
destined,start D,EH
destined,start D EH,S
destined,start D EH S,T
destined,start D EH S T,IH
destined,start D EH S T IH,N
destined,start D EH S T IH N,D
destined,start D EH S T IH N D,stop
destroyed,start,D
destroyed,start D,IH
destroyed,start D IH,S
destroyed,start D IH S,T
destroyed,start D IH S T,R
destroyed,start D IH S T R,OY
destroyed,start D IH S T R OY,D
destroyed,start D IH S T R OY D,stop
detachment,start,D
detachment,start D,IH
detachment,start D IH,T
detachment,start D IH T,AE
detachment,start D IH T AE,CH
detachment,start D IH T AE CH,M
detachment,start D IH T AE CH M,AH
detachment,start D IH T AE CH M AH,N
detachment,start D IH T AE CH M AH N,T
detachment,start D IH T AE CH M AH N T,stop
detailer,start,D
detailer,start D,IY
detailer,start D IY,T
detailer,start D IY T,EY
detailer,start D IY T EY,L
detailer,start D IY T EY L,ER
detailer,start D IY T EY L ER,stop
detemple,start,D
detemple,start D,EH
detemple,start D EH,T
detemple,start D EH T,IH
detemple,start D EH T IH,M
detemple,start D EH T IH M,P
detemple,start D EH T IH M P,AH
detemple,start D EH T IH M P AH,L
detemple,start D EH T IH M P AH L,stop
detention,start,D
detention,start D,IH
detention,start D IH,T
detention,start D IH T,EH
detention,start D IH T EH,N
detention,start D IH T EH N,SH
detention,start D IH T EH N SH,AH
detention,start D IH T EH N SH AH,N
detention,start D IH T EH N SH AH N,stop
deteriorated,start,D
deteriorated,start D,IH
deteriorated,start D IH,T
deteriorated,start D IH T,IH
deteriorated,start D IH T IH,R
deteriorated,start D IH T IH R,IY
deteriorated,start D IH T IH R IY,ER
deteriorated,start D IH T IH R IY ER,EY
deteriorated,start D IH T IH R IY ER EY,T
deteriorated,start D IH T IH R IY ER EY T,IH
deteriorated,start D IH T IH R IY ER EY T IH,D
deteriorated,start D IH T IH R IY ER EY T IH D,stop
deteriorating,start,D
deteriorating,start D,IH
deteriorating,start D IH,T
deteriorating,start D IH T,IH
deteriorating,start D IH T IH,R
deteriorating,start D IH T IH R,IY
deteriorating,start D IH T IH R IY,ER
deteriorating,start D IH T IH R IY ER,EY
deteriorating,start D IH T IH R IY ER EY,T
deteriorating,start D IH T IH R IY ER EY T,IH
deteriorating,start D IH T IH R IY ER EY T IH,NG
deteriorating,start D IH T IH R IY ER EY T IH NG,stop
detritus,start,D
detritus,start D,IH
detritus,start D IH,T
detritus,start D IH T,R
detritus,start D IH T R,AY
detritus,start D IH T R AY,T
detritus,start D IH T R AY T,AH
detritus,start D IH T R AY T AH,S
detritus,start D IH T R AY T AH S,stop
dettmann,start,D
dettmann,start D,EH
dettmann,start D EH,T
dettmann,start D EH T,M
dettmann,start D EH T M,AH
dettmann,start D EH T M AH,N
dettmann,start D EH T M AH N,stop
deuschle,start,D
deuschle,start D,OY
deuschle,start D OY,SH
deuschle,start D OY SH,AH
deuschle,start D OY SH AH,L
deuschle,start D OY SH AH L,stop
deutscher,start,D
deutscher,start D,OY
deutscher,start D OY,CH
deutscher,start D OY CH,ER
deutscher,start D OY CH ER,stop
devall,start,D
devall,start D,EY
devall,start D EY,V
devall,start D EY V,AA
devall,start D EY V AA,L
devall,start D EY V AA L,stop
devaluations,start,D
devaluations,start D,IY
devaluations,start D IY,V
devaluations,start D IY V,AE
devaluations,start D IY V AE,L
devaluations,start D IY V AE L,Y
devaluations,start D IY V AE L Y,UW
devaluations,start D IY V AE L Y UW,EY
devaluations,start D IY V AE L Y UW EY,SH
devaluations,start D IY V AE L Y UW EY SH,AH
devaluations,start D IY V AE L Y UW EY SH AH,N
devaluations,start D IY V AE L Y UW EY SH AH N,Z
devaluations,start D IY V AE L Y UW EY SH AH N Z,stop
devalued,start,D
devalued,start D,IH
devalued,start D IH,V
devalued,start D IH V,AE
devalued,start D IH V AE,L
devalued,start D IH V AE L,Y
devalued,start D IH V AE L Y,UW
devalued,start D IH V AE L Y UW,D
devalued,start D IH V AE L Y UW D,stop
dever,start,D
dever,start D,IY
dever,start D IY,V
dever,start D IY V,ER
dever,start D IY V ER,stop
devol,start,D
devol,start D,EH
devol,start D EH,V
devol,start D EH V,AO
devol,start D EH V AO,L
devol,start D EH V AO L,stop
devoll,start,D
devoll,start D,EH
devoll,start D EH,V
devoll,start D EH V,AH
devoll,start D EH V AH,L
devoll,start D EH V AH L,stop
devore,start,D
devore,start D,EH
devore,start D EH,V
devore,start D EH V,ER
devore,start D EH V ER,stop
devotee,start,D
devotee,start D,EH
devotee,start D EH,V
devotee,start D EH V,AH
devotee,start D EH V AH,T
devotee,start D EH V AH T,IY
devotee,start D EH V AH T IY,stop
dewars,start,D
dewars,start D,UW
dewars,start D UW,ER
dewars,start D UW ER,Z
dewars,start D UW ER Z,stop
dewinter,start,D
dewinter,start D,AH
dewinter,start D AH,W
dewinter,start D AH W,IH
dewinter,start D AH W IH,N
dewinter,start D AH W IH N,T
dewinter,start D AH W IH N T,ER
dewinter,start D AH W IH N T ER,stop
dewit,start,D
dewit,start D,UW
dewit,start D UW,IH
dewit,start D UW IH,T
dewit,start D UW IH T,stop
dex,start,D
dex,start D,EH
dex,start D EH,K
dex,start D EH K,S
dex,start D EH K S,stop
dextrous,start,D
dextrous,start D,EH
dextrous,start D EH,K
dextrous,start D EH K,S
dextrous,start D EH K S,T
dextrous,start D EH K S T,R
dextrous,start D EH K S T R,AH
dextrous,start D EH K S T R AH,S
dextrous,start D EH K S T R AH S,stop
dhillon,start,D
dhillon,start D,IH
dhillon,start D IH,L
dhillon,start D IH L,AH
dhillon,start D IH L AH,N
dhillon,start D IH L AH N,stop
dhole,start,D
dhole,start D,OW
dhole,start D OW,L
dhole,start D OW L,stop
dhondt,start,D
dhondt,start D,HH
dhondt,start D HH,AA
dhondt,start D HH AA,N
dhondt,start D HH AA N,T
dhondt,start D HH AA N T,stop
diacritical,start,D
diacritical,start D,AY
diacritical,start D AY,AH
diacritical,start D AY AH,K
diacritical,start D AY AH K,R
diacritical,start D AY AH K R,IH
diacritical,start D AY AH K R IH,T
diacritical,start D AY AH K R IH T,AH
diacritical,start D AY AH K R IH T AH,K
diacritical,start D AY AH K R IH T AH K,AH
diacritical,start D AY AH K R IH T AH K AH,L
diacritical,start D AY AH K R IH T AH K AH L,stop
diagonally,start,D
diagonally,start D,AY
diagonally,start D AY,AE
diagonally,start D AY AE,G
diagonally,start D AY AE G,AH
diagonally,start D AY AE G AH,N
diagonally,start D AY AE G AH N,AH
diagonally,start D AY AE G AH N AH,L
diagonally,start D AY AE G AH N AH L,IY
diagonally,start D AY AE G AH N AH L IY,stop
dialectic,start,D
dialectic,start D,AY
dialectic,start D AY,AH
dialectic,start D AY AH,L
dialectic,start D AY AH L,EH
dialectic,start D AY AH L EH,K
dialectic,start D AY AH L EH K,T
dialectic,start D AY AH L EH K T,IH
dialectic,start D AY AH L EH K T IH,K
dialectic,start D AY AH L EH K T IH K,stop
diamagnetic,start,D
diamagnetic,start D,AY
diamagnetic,start D AY,AH
diamagnetic,start D AY AH,M
diamagnetic,start D AY AH M,AE
diamagnetic,start D AY AH M AE,G
diamagnetic,start D AY AH M AE G,N
diamagnetic,start D AY AH M AE G N,EH
diamagnetic,start D AY AH M AE G N EH,T
diamagnetic,start D AY AH M AE G N EH T,IH
diamagnetic,start D AY AH M AE G N EH T IH,K
diamagnetic,start D AY AH M AE G N EH T IH K,stop
diamant,start,D
diamant,start D,AY
diamant,start D AY,AH
diamant,start D AY AH,M
diamant,start D AY AH M,AH
diamant,start D AY AH M AH,N
diamant,start D AY AH M AH N,T
diamant,start D AY AH M AH N T,stop
dian,start,D
dian,start D,AY
dian,start D AY,AH
dian,start D AY AH,N
dian,start D AY AH N,stop
dianna,start,D
dianna,start D,AY
dianna,start D AY,AE
dianna,start D AY AE,N
dianna,start D AY AE N,AH
dianna,start D AY AE N AH,stop
dianne,start,D
dianne,start D,AY
dianne,start D AY,AE
dianne,start D AY AE,N
dianne,start D AY AE N,stop
diantonio,start,D
diantonio,start D,AY
diantonio,start D AY,AH
diantonio,start D AY AH,N
diantonio,start D AY AH N,T
diantonio,start D AY AH N T,OW
diantonio,start D AY AH N T OW,N
diantonio,start D AY AH N T OW N,IY
diantonio,start D AY AH N T OW N IY,OW
diantonio,start D AY AH N T OW N IY OW,stop
diasa,start,D
diasa,start D,IY
diasa,start D IY,AA
diasa,start D IY AA,S
diasa,start D IY AA S,AH
diasa,start D IY AA S AH,stop
diastrophism,start,D
diastrophism,start D,AY
diastrophism,start D AY,AE
diastrophism,start D AY AE,S
diastrophism,start D AY AE S,T
diastrophism,start D AY AE S T,R
diastrophism,start D AY AE S T R,AH
diastrophism,start D AY AE S T R AH,F
diastrophism,start D AY AE S T R AH F,IH
diastrophism,start D AY AE S T R AH F IH,Z
diastrophism,start D AY AE S T R AH F IH Z,AH
diastrophism,start D AY AE S T R AH F IH Z AH,M
diastrophism,start D AY AE S T R AH F IH Z AH M,stop
dibbern,start,D
dibbern,start D,IH
dibbern,start D IH,B
dibbern,start D IH B,ER
dibbern,start D IH B ER,N
dibbern,start D IH B ER N,stop
dibiase,start,D
dibiase,start D,IY
dibiase,start D IY,B
dibiase,start D IY B,IY
dibiase,start D IY B IY,AA
dibiase,start D IY B IY AA,S
dibiase,start D IY B IY AA S,IY
dibiase,start D IY B IY AA S IY,stop
dible,start,D
dible,start D,AY
dible,start D AY,B
dible,start D AY B,AH
dible,start D AY B AH,L
dible,start D AY B AH L,stop
dibrell,start,D
dibrell,start D,IH
dibrell,start D IH,B
dibrell,start D IH B,R
dibrell,start D IH B R,AH
dibrell,start D IH B R AH,L
dibrell,start D IH B R AH L,stop
dibuono,start,D
dibuono,start D,IH
dibuono,start D IH,B
dibuono,start D IH B,W
dibuono,start D IH B W,OW
dibuono,start D IH B W OW,N
dibuono,start D IH B W OW N,OW
dibuono,start D IH B W OW N OW,stop
dic,start,D
dic,start D,IH
dic,start D IH,K
dic,start D IH K,stop
dicey,start,D
dicey,start D,AY
dicey,start D AY,S
dicey,start D AY S,IY
dicey,start D AY S IY,stop
dick,start,D
dick,start D,IH
dick,start D IH,K
dick,start D IH K,stop
dickenson,start,D
dickenson,start D,IH
dickenson,start D IH,K
dickenson,start D IH K,IH
dickenson,start D IH K IH,N
dickenson,start D IH K IH N,S
dickenson,start D IH K IH N S,AH
dickenson,start D IH K IH N S AH,N
dickenson,start D IH K IH N S AH N,stop
dickerson,start,D
dickerson,start D,IH
dickerson,start D IH,K
dickerson,start D IH K,ER
dickerson,start D IH K ER,S
dickerson,start D IH K ER S,AH
dickerson,start D IH K ER S AH,N
dickerson,start D IH K ER S AH N,stop
dickeys,start,D
dickeys,start D,IH
dickeys,start D IH,K
dickeys,start D IH K,IY
dickeys,start D IH K IY,Z
dickeys,start D IH K IY Z,stop
dicky,start,D
dicky,start D,IH
dicky,start D IH,K
dicky,start D IH K,IY
dicky,start D IH K IY,stop
dicola,start,D
dicola,start D,IH
dicola,start D IH,K
dicola,start D IH K,OW
dicola,start D IH K OW,L
dicola,start D IH K OW L,AH
dicola,start D IH K OW L AH,stop
dictaphone,start,D
dictaphone,start D,IH
dictaphone,start D IH,K
dictaphone,start D IH K,T
dictaphone,start D IH K T,AH
dictaphone,start D IH K T AH,F
dictaphone,start D IH K T AH F,OW
dictaphone,start D IH K T AH F OW,N
dictaphone,start D IH K T AH F OW N,stop
dictum,start,D
dictum,start D,IH
dictum,start D IH,K
dictum,start D IH K,T
dictum,start D IH K T,AH
dictum,start D IH K T AH,M
dictum,start D IH K T AH M,stop
diddy,start,D
diddy,start D,IH
diddy,start D IH,D
diddy,start D IH D,IY
diddy,start D IH D IY,stop
didemeyer,start,D
didemeyer,start D,IY
didemeyer,start D IY,D
didemeyer,start D IY D,AH
didemeyer,start D IY D AH,M
didemeyer,start D IY D AH M,AY
didemeyer,start D IY D AH M AY,ER
didemeyer,start D IY D AH M AY ER,stop
didinium,start,D
didinium,start D,IH
didinium,start D IH,D
didinium,start D IH D,IH
didinium,start D IH D IH,N
didinium,start D IH D IH N,IY
didinium,start D IH D IH N IY,AH
didinium,start D IH D IH N IY AH,M
didinium,start D IH D IH N IY AH M,stop
didion,start,D
didion,start D,IH
didion,start D IH,D
didion,start D IH D,IY
didion,start D IH D IY,AH
didion,start D IH D IY AH,N
didion,start D IH D IY AH N,stop
didnt,start,D
didnt,start D,IH
didnt,start D IH,D
didnt,start D IH D,AH
didnt,start D IH D AH,N
didnt,start D IH D AH N,T
didnt,start D IH D AH N T,stop
didonna,start,D
didonna,start D,IH
didonna,start D IH,D
didonna,start D IH D,AA
didonna,start D IH D AA,N
didonna,start D IH D AA N,AA
didonna,start D IH D AA N AA,stop
diederich,start,D
diederich,start D,IY
diederich,start D IY,D
diederich,start D IY D,ER
diederich,start D IY D ER,IH
diederich,start D IY D ER IH,K
diederich,start D IY D ER IH K,stop
diedre,start,D
diedre,start D,IY
diedre,start D IY,D
diedre,start D IY D,R
diedre,start D IY D R,AH
diedre,start D IY D R AH,stop
diel,start,D
diel,start D,IY
diel,start D IY,L
diel,start D IY L,stop
diet,start,D
diet,start D,AY
diet,start D AY,AH
diet,start D AY AH,T
diet,start D AY AH T,stop
diez,start,D
diez,start D,AY
diez,start D AY,AH
diez,start D AY AH,Z
diez,start D AY AH Z,stop
differentiate,start,D
differentiate,start D,IH
differentiate,start D IH,F
differentiate,start D IH F,ER
differentiate,start D IH F ER,EH
differentiate,start D IH F ER EH,N
differentiate,start D IH F ER EH N,SH
differentiate,start D IH F ER EH N SH,IY
differentiate,start D IH F ER EH N SH IY,EY
differentiate,start D IH F ER EH N SH IY EY,T
differentiate,start D IH F ER EH N SH IY EY T,stop
difficult,start,D
difficult,start D,IH
difficult,start D IH,F
difficult,start D IH F,AH
difficult,start D IH F AH,K
difficult,start D IH F AH K,AH
difficult,start D IH F AH K AH,L
difficult,start D IH F AH K AH L,T
difficult,start D IH F AH K AH L T,stop
diggers,start,D
diggers,start D,IH
diggers,start D IH,G
diggers,start D IH G,ER
diggers,start D IH G ER,Z
diggers,start D IH G ER Z,stop
digiulio,start,D
digiulio,start D,IH
digiulio,start D IH,JH
digiulio,start D IH JH,UW
digiulio,start D IH JH UW,L
digiulio,start D IH JH UW L,IY
digiulio,start D IH JH UW L IY,OW
digiulio,start D IH JH UW L IY OW,stop
digman,start,D
digman,start D,IH
digman,start D IH,G
digman,start D IH G,M
digman,start D IH G M,AH
digman,start D IH G M AH,N
digman,start D IH G M AH N,stop
digresses,start,D
digresses,start D,AY
digresses,start D AY,G
digresses,start D AY G,R
digresses,start D AY G R,EH
digresses,start D AY G R EH,S
digresses,start D AY G R EH S,IH
digresses,start D AY G R EH S IH,Z
digresses,start D AY G R EH S IH Z,stop
diiorio,start,D
diiorio,start D,IH
diiorio,start D IH,Y
diiorio,start D IH Y,AO
diiorio,start D IH Y AO,R
diiorio,start D IH Y AO R,IY
diiorio,start D IH Y AO R IY,OW
diiorio,start D IH Y AO R IY OW,stop
dijker,start,D
dijker,start D,IY
dijker,start D IY,K
dijker,start D IY K,ER
dijker,start D IY K ER,stop
dike,start,D
dike,start D,AY
dike,start D AY,K
dike,start D AY K,stop
dikes,start,D
dikes,start D,AY
dikes,start D AY,K
dikes,start D AY K,S
dikes,start D AY K S,stop
dilapidated,start,D
dilapidated,start D,AH
dilapidated,start D AH,L
dilapidated,start D AH L,AE
dilapidated,start D AH L AE,P
dilapidated,start D AH L AE P,AH
dilapidated,start D AH L AE P AH,D
dilapidated,start D AH L AE P AH D,EY
dilapidated,start D AH L AE P AH D EY,T
dilapidated,start D AH L AE P AH D EY T,IH
dilapidated,start D AH L AE P AH D EY T IH,D
dilapidated,start D AH L AE P AH D EY T IH D,stop
dilbeck,start,D
dilbeck,start D,IH
dilbeck,start D IH,L
dilbeck,start D IH L,B
